# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.queueSize90P,1773001604296000000,1773001647117000000,209
FlushQueue.waitingTimeAvgNs,1773001604296000000,1773001647117000000,1.8293917388068006E9
FlushQueue.queueSizeAvg,1773001604296000000,1773001647117000000,88.64760432766616
AWTEventQueue.dispatchTimeTotalNS,1773001604296000000,1773001647117000000,38224365227
NonBlockingReadAction.failedExecutionTimeUs,1773001604296000000,1773001647117000000,0
FlushQueue.executionTimeMaxNs,1773001604296000000,1773001647117000000,2919235583
NonBlockingReadAction.failedExecutionsCount,1773001604296000000,1773001647117000000,0
AWTEventQueue.eventsDispatched,1773001604296000000,1773001647117000000,1926
NonBlockingReadAction.finalizedExecutionsCount,1773001604296000000,1773001647117000000,3
FlushQueue.tasksExecuted,1773001604296000000,1773001647117000000,1294
WriteAction.executionsCount,1773001604296000000,1773001647117000000,11
FlushQueue.waitingTimeMaxNs,1773001604296000000,1773001647117000000,6945767423
FlushQueue.executionTime90PNs,1773001604296000000,1773001647117000000,7733247
NonBlockingReadAction.finalizedExecutionTimeUs,1773001604296000000,1773001647117000000,574877
ReadAction.executionsCount,1773001604296000000,1773001647117000000,52858
FlushQueue.waitingTime90PNs,1773001604296000000,1773001647117000000,3909091327
AWTEventQueue.dispatchTimeAvgNs,1773001604296000000,1773001647117000000,1.9836874699896157E7
FlushQueue.executionTimeAvgNs,1773001604296000000,1773001647117000000,1.5597980729520865E7
AWTEventQueue.dispatchTimeMaxNs,1773001604296000000,1773001647117000000,2919235583
FlushQueue.queueSizeMax,1773001604296000000,1773001647117000000,269
AWTEventQueue.dispatchTime90PNs,1773001604296000000,1773001647117000000,26738687
JVM.totalDirectByteBuffersBytes,1773001604296000000,1773001647117000000,44979338
JVM.usedHeapBytes,1773001604296000000,1773001647117000000,318259432
MEM.ramMinusFileMappingsBytes,1773001604296000000,1773001647117000000,948228096
JVM.usedNativeBytes,1773001604296000000,1773001647117000000,336457432
JVM.totalBytesAllocated,1773001604296000000,1773001647117000000,1868866944
MEM.ramBytes,1773001604296000000,1773001647117000000,1266225152
JVM.totalTimeToSafepointsMs,1773001604296000000,1773001647117000000,395
JVM.totalTimeAtSafepointsMs,1773001604296000000,1773001647117000000,1968
JVM.maxThreadCount,1773001604296000000,1773001647117000000,77
JVM.totalCpuTimeMs,1773001604296000000,1773001647117000000,148980
MEM.ramPlusSwapMinusFileMappingsBytes,1773001604296000000,1773001647117000000,1129324544
JVM.newThreadsCount,1773001604296000000,1773001647117000000,87
JVM.GC.collections,1773001604296000000,1773001647117000000,42
JVM.maxHeapBytes,1773001604296000000,1773001647117000000,2147483648
JVM.committedHeapBytes,1773001604296000000,1773001647117000000,440401920
JVM.totalSafepointCount,1773001604296000000,1773001647117000000,136
JVM.threadCount,1773001604296000000,1773001647117000000,73
OS.loadAverage,1773001604296000000,1773001647117000000,20.55712890625
JVM.GC.collectionTimesMs,1773001604296000000,1773001647117000000,1815
MEM.fileMappingsRamBytes,1773001604296000000,1773001647117000000,317911040
Indexing.writer_1.totalTimeSpentWritingMs,1773001604296000000,1773001647117000000,0
Indexes.entries.lookupDurationMaxMs,1773001604296000000,1773001647117000000,102.0
Indexing.writer_0.totalTimeSpentWritingMs,1773001604296000000,1773001647117000000,0
Indexes.entries.lookups,1773001604296000000,1773001647117000000,400
Indexes.allKeys.lookupDuration90PMs,1773001604296000000,1773001647117000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1773001604296000000,1773001647117000000,0
Indexes.entries.lookupDurationAvgMs,1773001604296000000,1773001647117000000,4.264851485148514
Indexing.writesQueuedAvg,1773001604296000000,1773001647117000000,0.0
Indexing.cache.totalCacheEvicted,1773001604296000000,1773001647117000000,1099
Indexes.stubs.lookupDuration90PMs,1773001604296000000,1773001647117000000,18.0
Indexes.stubs.lookups,1773001604296000000,1773001647117000000,1205
Indexing.cache.totalCacheAccesses,1773001604296000000,1773001647117000000,3854
Indexing.writesQueuedMax,1773001604296000000,1773001647117000000,0
Indexing.cache.totalCacheMisses,1773001604296000000,1773001647117000000,1099
Indexes.stubs.lookupDurationMaxMs,1773001604296000000,1773001647117000000,979.0
Indexes.stubs.lookupDurationAvgMs,1773001604296000000,1773001647117000000,9.950940310711365
Indexing.totalTimeIndexersSleptMs,1773001604296000000,1773001647117000000,0
Indexes.entries.lookupDuration90PMs,1773001604296000000,1773001647117000000,8.0
Indexes.allKeys.lookupDurationMaxMs,1773001604296000000,1773001647117000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1773001604296000000,1773001647117000000,0.0
Indexes.allKeys.lookups,1773001604296000000,1773001647117000000,0
Indexing.writesQueuedMin,1773001604296000000,1773001647117000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1773001604296000000,1773001647117000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773001604296000000,1773001647117000000,285
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773001604296000000,1773001647117000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773001604296000000,1773001647117000000,17
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773001604296000000,1773001647117000000,0
jps.app.storage.content.reader.load.component.ms,1773001604296000000,1773001647117000000,24
jps.save.changed.project.entities.ms,1773001604296000000,1773001647117000000,20
