# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.newModule.ms,1772988990871000000,1772989051155000000,0
jps.global.handle.changed.events.ms,1772988990871000000,1772989051155000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772988990871000000,1772989051155000000,2
jps.project.serializers.save.ms,1772988990871000000,1772989051155000000,7
jps.library.entities.serializer.load.entities.ms,1772988990871000000,1772989051155000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772988990871000000,1772989051155000000,0
jps.global.get.libraries.ms,1772988990871000000,1772989051155000000,0
jps.facet.change.listener.process.change.events.ms,1772988990871000000,1772989051155000000,6
workspaceModel.moduleBridge.update.option.ms,1772988990871000000,1772989051155000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772988990871000000,1772989051155000000,0
DirectByteBufferAllocator.misses,1772988990871000000,1772989051155000000,437
DirectByteBufferAllocator.hits,1772988990871000000,1772989051155000000,3
FilePageCache.maxRegisteredFiles,1772988990871000000,1772989051155000000,1025
FilePageCache.uncachedFileAccess,1772988990871000000,1772989051155000000,351
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772988990871000000,1772989051155000000,0
DirectByteBufferAllocator.reclaimed,1772988990871000000,1772989051155000000,45
StreamlinedBlobStorage.recordsAllocated,1772988990871000000,1772989051155000000,41465
FilePageCache.pageLoads,1772988990871000000,1772989051155000000,440
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772988990871000000,1772989051155000000,806894
MappedFileStorage.totalPagesMapped,1772988990871000000,1772989051155000000,16
FileChannelInterruptsRetryer.totalRetriedAttempts,1772988990871000000,1772989051155000000,0
MappedFileStorage.storages,1772988990871000000,1772989051155000000,16
StreamlinedBlobStorage.recordsRelocated,1772988990871000000,1772989051155000000,0
FilePageCache.pageHits,1772988990871000000,1772989051155000000,19
StorageLockContext.competingThreads.max,1772988990871000000,1772989051155000000,0
MappedFileStorage.totalBytesMapped,1772988990871000000,1772989051155000000,202637312
FilePageCache.pageLoadsAboveSizeThreshold,1772988990871000000,1772989051155000000,0
StreamlinedBlobStorage.recordsDeleted,1772988990871000000,1772989051155000000,3
FilePageCache.totalPageLoadsUs,1772988990871000000,1772989051155000000,2182078
MappedFileStorage.totalTimeSpentOnMappingUs,1772988990871000000,1772989051155000000,80362
StorageLockContext.competingThreads.90P,1772988990871000000,1772989051155000000,0
StorageLockContext.competingThreads.avg,1772988990871000000,1772989051155000000,0.0
DirectByteBufferAllocator.disposed,1772988990871000000,1772989051155000000,437
FilePageCache.capacityInBytes,1772988990871000000,1772989051155000000,629145600
FilePageCache.pageFastCacheHits,1772988990871000000,1772989051155000000,12202
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772988990871000000,1772989051155000000,3201620
FilePageCache.maxCacheSizeInBytes,1772988990871000000,1772989051155000000,456146944
FilePageCache.disposedBuffers,1772988990871000000,1772989051155000000,440
FilePageCache.totalPageDisposalsUs,1772988990871000000,1772989051155000000,6415
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772988990871000000,1772989051155000000,41959424
writeAction.count,1772988990871000000,1772989051155000000,11
parser.JAVA.time.ns,1772988990871000000,1772989051155000000,335088541
parser.JAVA.size.bytes,1772988990871000000,1772989051155000000,227344
writeAction.wait.ms,1772988990871000000,1772989051155000000,65
writeAction.median.wait.ms,1772988990871000000,1772989051155000000,0
lexer.JAVA.time.ns,1772988990871000000,1772989051155000000,43419142
DiskQueryRelay.tasksRequested,1772988990871000000,1772989051155000000,12007
DiskQueryRelay.taskExecutionTotalTimeUs,1772988990871000000,1772989051155000000,2417271
writeAction.max.wait.ms,1772988990871000000,1772989051155000000,42
DiskQueryRelay.taskWaitingTotalTimeUs,1772988990871000000,1772989051155000000,8084001
lexer.JAVA.size.bytes,1772988990871000000,1772989051155000000,225718
DiskQueryRelay.tasksExecuted,1772988990871000000,1772989051155000000,3753
workspaceModel.cachedValue.from.cache.count,1772988990871000000,1772989051155000000,81
workspaceModel.updates.ms,1772988990871000000,1772989051155000000,737
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772988990871000000,1772989051155000000,387
workspaceModel.workspaceFileIndexData.init.ms,1772988990871000000,1772989051155000000,202
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772988990871000000,1772989051155000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772988990871000000,1772989051155000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772988990871000000,1772989051155000000,10
workspaceModel.replace.project.model.ms,1772988990871000000,1772989051155000000,0
workspaceModel.check.recursive.update.ms,1772988990871000000,1772989051155000000,2
workspaceModel.loading.from.cache.ms,1772988990871000000,1772989051155000000,588
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772988990871000000,1772989051155000000,0
workspaceModel.update.unloaded.entities.ms,1772988990871000000,1772989051155000000,0
workspaceModel.cachedValue.calculated.count,1772988990871000000,1772989051155000000,11
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772988990871000000,1772989051155000000,3
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772988990871000000,1772989051155000000,71
workspaceModel.to.snapshot.ms,1772988990871000000,1772989051155000000,1
workspaceModel.initializing.ms,1772988990871000000,1772989051155000000,44
workspaceModel.updates.precise.ms,1772988990871000000,1772989051155000000,96
workspaceModel.init.bridges.ms,1772988990871000000,1772989051155000000,44
workspaceModel.full.replace.project.model.ms,1772988990871000000,1772989051155000000,11
workspaceModel.cachedValueWithParameters.clear.count,1772988990871000000,1772989051155000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772988990871000000,1772989051155000000,1
workspaceModel.cachedValueWithParameters.calculated.count,1772988990871000000,1772989051155000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772988990871000000,1772989051155000000,0
workspaceModel.pre.handlers.ms,1772988990871000000,1772989051155000000,1
workspaceModel.on.changed.ms,1772988990871000000,1772989051155000000,334
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772988990871000000,1772989051155000000,957
workspaceModel.on.before.changed.ms,1772988990871000000,1772989051155000000,256
workspaceModel.loading.total.ms,1772988990871000000,1772989051155000000,658
workspaceModel.entityStorageSnapshotImpl.instances.count,1772988990871000000,1772989051155000000,20
workspaceModel.cachedValue.clear.count,1772988990871000000,1772989051155000000,0
workspaceModel.updates.count,1772988990871000000,1772989051155000000,3
workspaceModel.cachedValue.total.get.count,1772988990871000000,1772989051155000000,92
workspaceModel.workspaceFileIndexData.markDirty.ms,1772988990871000000,1772989051155000000,0
workspaceModel.collect.changes.ms,1772988990871000000,1772989051155000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772988990871000000,1772989051155000000,2460
cacheStateStorage.set.duration,1772988990871000000,1772989051155000000,35
cacheStateStorage.set.counter,1772988990871000000,1772989051155000000,3
cacheStateStorage.get.duration,1772988990871000000,1772989051155000000,199
cacheStateStorage.get.counter,1772988990871000000,1772989051155000000,24
Indexing.totalTimeIndexersSleptMs,1772988990871000000,1772989051155000000,0
Indexes.entries.lookupDurationMaxMs,1772988990871000000,1772989051155000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1772988990871000000,1772989051155000000,0
Indexes.entries.lookupDuration90PMs,1772988990871000000,1772989051155000000,0.0
Indexing.cache.totalCacheEvicted,1772988990871000000,1772989051155000000,4722
Indexes.stubs.lookupDuration90PMs,1772988990871000000,1772989051155000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1772988990871000000,1772989051155000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1772988990871000000,1772989051155000000,0
Indexes.entries.lookupDurationAvgMs,1772988990871000000,1772989051155000000,0.0
Indexing.cache.totalCacheMisses,1772988990871000000,1772989051155000000,5382
Indexing.cache.totalCacheAccesses,1772988990871000000,1772989051155000000,20756
Indexes.stubs.lookupDurationMaxMs,1772988990871000000,1772989051155000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1772988990871000000,1772989051155000000,0.0
Indexing.writesQueuedMin,1772988990871000000,1772989051155000000,9223372036854775807
Indexes.allKeys.lookups,1772988990871000000,1772989051155000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1772988990871000000,1772989051155000000,0
Indexes.entries.lookups,1772988990871000000,1772989051155000000,1292
Indexing.writesQueuedMax,1772988990871000000,1772989051155000000,0
Indexes.stubs.lookupDurationAvgMs,1772988990871000000,1772989051155000000,0.0
Indexes.stubs.lookups,1772988990871000000,1772989051155000000,3657
Indexes.allKeys.lookupDuration90PMs,1772988990871000000,1772989051155000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1772988990871000000,1772989051155000000,0.0
JVM.totalTimeToSafepointsMs,1772989051155000000,1772989078729000000,1
JVM.newThreadsCount,1772989051155000000,1772989078729000000,8
JVM.totalCpuTimeMs,1772989051155000000,1772989078729000000,9660
JVM.maxThreadCount,1772989051155000000,1772989078729000000,132
MEM.fileMappingsRamBytes,1772989051155000000,1772989078729000000,233930752
JVM.GC.collections,1772989051155000000,1772989078729000000,5
JVM.committedHeapBytes,1772989051155000000,1772989078729000000,526385152
JVM.totalTimeAtSafepointsMs,1772989051155000000,1772989078729000000,103
JVM.totalBytesAllocated,1772989051155000000,1772989078729000000,529676936
MEM.ramBytes,1772989051155000000,1772989078729000000,1230843904
JVM.usedHeapBytes,1772989051155000000,1772989078729000000,359027400
JVM.totalSafepointCount,1772989051155000000,1772989078729000000,29
JVM.totalDirectByteBuffersBytes,1772989051155000000,1772989078729000000,4673595
JVM.maxHeapBytes,1772989051155000000,1772989078729000000,2147483648
JVM.usedNativeBytes,1772989051155000000,1772989078729000000,409029824
OS.loadAverage,1772989051155000000,1772989078729000000,7.84130859375
MEM.ramPlusSwapMinusFileMappingsBytes,1772989051155000000,1772989078729000000,1166110720
JVM.GC.collectionTimesMs,1772989051155000000,1772989078729000000,100
JVM.threadCount,1772989051155000000,1772989078729000000,75
MEM.ramMinusFileMappingsBytes,1772989051155000000,1772989078729000000,996827136
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactManagerBridge.commit.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772989051155000000,1772989078729000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772989051155000000,1772989078729000000,0
NonBlockingReadAction.failedExecutionsCount,1772989051155000000,1772989078729000000,0
FlushQueue.waitingTimeMaxNs,1772989051155000000,1772989078729000000,40370175
FlushQueue.queueSizeMax,1772989051155000000,1772989078729000000,1
FlushQueue.executionTimeMaxNs,1772989051155000000,1772989078729000000,41943039
FlushQueue.waitingTimeAvgNs,1772989051155000000,1772989078729000000,1.3297152E7
WriteAction.executionsCount,1772989051155000000,1772989078729000000,0
NonBlockingReadAction.failedExecutionTimeUs,1772989051155000000,1772989078729000000,0
ReadAction.executionsCount,1772989051155000000,1772989078729000000,2
FlushQueue.executionTime90PNs,1772989051155000000,1772989078729000000,41943039
FlushQueue.tasksExecuted,1772989051155000000,1772989078729000000,4
FlushQueue.queueSize90P,1772989051155000000,1772989078729000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1772989051155000000,1772989078729000000,0
FlushQueue.executionTimeAvgNs,1772989051155000000,1772989078729000000,1.0851456E7
AWTEventQueue.eventsDispatched,1772989051155000000,1772989078729000000,7
FlushQueue.waitingTime90PNs,1772989051155000000,1772989078729000000,40370175
AWTEventQueue.dispatchTimeAvgNs,1772989051155000000,1772989078729000000,9031826.285714285
AWTEventQueue.dispatchTime90PNs,1772989051155000000,1772989078729000000,42729471
AWTEventQueue.dispatchTimeTotalNS,1772989051155000000,1772989078729000000,5451368365
AWTEventQueue.dispatchTimeMaxNs,1772989051155000000,1772989078729000000,42729471
NonBlockingReadAction.finalizedExecutionsCount,1772989051155000000,1772989078729000000,0
FlushQueue.queueSizeAvg,1772989051155000000,1772989078729000000,0.5
VFS.fileByIdCache.hits,1772989051155000000,1772989078729000000,0
VFS.fileByIdCache.misses,1772989051155000000,1772989078729000000,0
VFS.folderCaseSensitivityReads,1772989051155000000,1772989078729000000,0
VFS.invertedFileNameIndex.requests,1772989051155000000,1772989078729000000,0
VFS.fileChildByName,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772989051155000000,1772989078729000000,0
workspaceModel.load.cache.from.file.ms,1772989051155000000,1772989078729000000,0
workspaceModel.orphan.listener.update.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772989051155000000,1772989078729000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772989051155000000,1772989078729000000,0
jps.facet.change.listener.before.change.events.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772989051155000000,1772989078729000000,0
workspaceModel.save.cache.to.file.ms,1772989051155000000,1772989078729000000,0
jps.app.storage.content.reader.load.component.ms,1772989051155000000,1772989078729000000,0
jps.save.changed.project.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772989051155000000,1772989078729000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772989051155000000,1772989078729000000,0
jps.load.project.to.empty.storage.ms,1772989051155000000,1772989078729000000,0
jps.library.entities.serializer.save.entities.ms,1772989051155000000,1772989078729000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772989051155000000,1772989078729000000,0
jps.global.get.library.by.name.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772989051155000000,1772989078729000000,0
jps.global.initialize.library.bridges.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772989051155000000,1772989078729000000,0
jps.load.initial.state.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772989051155000000,1772989078729000000,0
jps.facet.change.listener.init.bridge.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772989051155000000,1772989078729000000,0
jps.storage.jps.conf.reader.load.component.ms,1772989051155000000,1772989078729000000,0
jps.artifact.entities.serializer.save.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772989051155000000,1772989078729000000,0
jps.global.handle.before.change.events.ms,1772989051155000000,1772989078729000000,0
workspaceModel.global.apply.state.to.project.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772989051155000000,1772989078729000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1772989051155000000,1772989078729000000,0
workspaceModel.sync.entities.ms,1772989051155000000,1772989078729000000,0
jps.app.storage.content.writer.save.component.ms,1772989051155000000,1772989078729000000,0
workspaceModel.global.updates.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772989051155000000,1772989078729000000,0
jps.apply.loaded.storage.ms,1772989051155000000,1772989078729000000,0
jps.artifact.entities.serializer.load.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772989051155000000,1772989078729000000,0
workspaceModel.do.save.caches.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.instances.count,1772989051155000000,1772989078729000000,0
jps.reload.project.entities.ms,1772989051155000000,1772989078729000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.global.updates.count,1772989051155000000,1772989078729000000,0
jps.project.serializers.load.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772989051155000000,1772989078729000000,0
jps.save.global.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.entities.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772989051155000000,1772989078729000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772989051155000000,1772989078729000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772989051155000000,1772989078729000000,0
jps.global.get.library.ms,1772989051155000000,1772989078729000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772989051155000000,1772989078729000000,0
