# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValue.calculated.count,1772988562113000000,1772988622130000000,14
workspaceModel.cachedValueWithParameters.clear.count,1772988562113000000,1772988622130000000,0
workspaceModel.updates.ms,1772988562113000000,1772988622130000000,436
workspaceModel.cachedValue.total.get.count,1772988562113000000,1772988622130000000,98
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772988562113000000,1772988622130000000,2290
workspaceModel.check.recursive.update.ms,1772988562113000000,1772988622130000000,2
workspaceModel.workspaceFileIndexData.instances.count,1772988562113000000,1772988622130000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1772988562113000000,1772988622130000000,20
workspaceModel.on.before.changed.ms,1772988562113000000,1772988622130000000,80
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772988562113000000,1772988622130000000,78
workspaceModel.collect.changes.ms,1772988562113000000,1772988622130000000,0
workspaceModel.on.changed.ms,1772988562113000000,1772988622130000000,211
workspaceModel.pre.handlers.ms,1772988562113000000,1772988622130000000,1
workspaceModel.loading.total.ms,1772988562113000000,1772988622130000000,1294
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772988562113000000,1772988622130000000,6
workspaceModel.loading.from.cache.ms,1772988562113000000,1772988622130000000,1254
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772988562113000000,1772988622130000000,0
workspaceModel.full.replace.project.model.ms,1772988562113000000,1772988622130000000,71
workspaceModel.updates.precise.ms,1772988562113000000,1772988622130000000,150
workspaceModel.cachedValueWithParameters.calculated.count,1772988562113000000,1772988622130000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772988562113000000,1772988622130000000,0
workspaceModel.cachedValue.from.cache.count,1772988562113000000,1772988622130000000,84
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772988562113000000,1772988622130000000,10
workspaceModel.update.unloaded.entities.ms,1772988562113000000,1772988622130000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772988562113000000,1772988622130000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772988562113000000,1772988622130000000,311
workspaceModel.initializing.ms,1772988562113000000,1772988622130000000,9
workspaceModel.updates.count,1772988562113000000,1772988622130000000,3
workspaceModel.workspaceFileIndexData.init.ms,1772988562113000000,1772988622130000000,169
workspaceModel.replace.project.model.ms,1772988562113000000,1772988622130000000,0
workspaceModel.to.snapshot.ms,1772988562113000000,1772988622130000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772988562113000000,1772988622130000000,709
workspaceModel.init.bridges.ms,1772988562113000000,1772988622130000000,9
workspaceModel.workspaceFileIndexData.markDirty.ms,1772988562113000000,1772988622130000000,0
MEM.ramMinusFileMappingsBytes,1772988562113000000,1772988622130000000,1404985344
JVM.usedHeapBytes,1772988562113000000,1772988622130000000,465210288
OS.loadAverage,1772988562113000000,1772988622130000000,4.80615234375
JVM.totalDirectByteBuffersBytes,1772988562113000000,1772988622130000000,468175043
MEM.fileMappingsRamBytes,1772988562113000000,1772988622130000000,441266176
JVM.totalSafepointCount,1772988562113000000,1772988622130000000,196
JVM.usedNativeBytes,1772988562113000000,1772988622130000000,416970488
JVM.GC.collectionTimesMs,1772988562113000000,1772988622130000000,1153
JVM.newThreadsCount,1772988562113000000,1772988622130000000,140
JVM.maxThreadCount,1772988562113000000,1772988622130000000,130
MEM.ramBytes,1772988562113000000,1772988622130000000,1846403072
JVM.GC.collections,1772988562113000000,1772988622130000000,62
MEM.ramPlusSwapMinusFileMappingsBytes,1772988562113000000,1772988622130000000,1829588992
JVM.threadCount,1772988562113000000,1772988622130000000,129
JVM.totalTimeToSafepointsMs,1772988562113000000,1772988622130000000,164
JVM.totalBytesAllocated,1772988562113000000,1772988622130000000,4004759080
JVM.totalCpuTimeMs,1772988562113000000,1772988622130000000,182920
JVM.totalTimeAtSafepointsMs,1772988562113000000,1772988622130000000,1231
JVM.maxHeapBytes,1772988562113000000,1772988622130000000,2147483648
JVM.committedHeapBytes,1772988562113000000,1772988622130000000,696254464
VFS.contentStorage.recordsStoredCompressed,1772988562113000000,1772988622130000000,0
FileNameCache.totalMisses,1772988562113000000,1772988622130000000,46848
VFS.fileByIdCache.misses,1772988562113000000,1772988622130000000,1086
FileNameCache.queries,1772988562113000000,1772988622130000000,1110976
VFS.folderCaseSensitivityReads,1772988562113000000,1772988622130000000,0
VFS.contentStorage.recordsReadSize,1772988562113000000,1772988622130000000,421704
VFS.contentStorage.recordsDecompressionTimeUs,1772988562113000000,1772988622130000000,1280
VFS.contentStorage.recordsRead,1772988562113000000,1772988622130000000,13
VFS.fileByIdCache.hits,1772988562113000000,1772988622130000000,0
VFS.fileChildByName,1772988562113000000,1772988622130000000,10182
VFS.contentStorage.recordsStoredSize,1772988562113000000,1772988622130000000,699
VFS.contentStorage.recordsDeduplicated,1772988562113000000,1772988622130000000,0
VFS.invertedFileNameIndex.requests,1772988562113000000,1772988622130000000,6
VFS.contentStorage.recordsStored,1772988562113000000,1772988622130000000,1
VFS.contentStorage.recordsReadDecompressed,1772988562113000000,1772988622130000000,5
VFS.contentStorage.recordsUncompressedSize,1772988562113000000,1772988622130000000,699
DirectByteBufferAllocator.reclaimed,1772988562113000000,1772988622130000000,3
FilePageCache.totalPageDisposalsUs,1772988562113000000,1772988622130000000,16086
DirectByteBufferAllocator.hits,1772988562113000000,1772988622130000000,3
MappedFileStorage.totalPagesMapped,1772988562113000000,1772988622130000000,15
MappedFileStorage.totalTimeSpentOnMappingUs,1772988562113000000,1772988622130000000,84925
FilePageCache.totalPageLoadsUs,1772988562113000000,1772988622130000000,2583336
StorageLockContext.competingThreads.90P,1772988562113000000,1772988622130000000,0
StreamlinedBlobStorage.recordsDeleted,1772988562113000000,1772988622130000000,3
StreamlinedBlobStorage.recordsAllocated,1772988562113000000,1772988622130000000,41463
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772988562113000000,1772988622130000000,460341248
DirectByteBufferAllocator.disposed,1772988562113000000,1772988622130000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772988562113000000,1772988622130000000,0
FilePageCache.maxCacheSizeInBytes,1772988562113000000,1772988622130000000,460341248
StorageLockContext.competingThreads.avg,1772988562113000000,1772988622130000000,0.1391304347826087
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772988562113000000,1772988622130000000,3200579
MappedFileStorage.storages,1772988562113000000,1772988622130000000,15
FilePageCache.pageLoadsAboveSizeThreshold,1772988562113000000,1772988622130000000,0
FilePageCache.pageLoads,1772988562113000000,1772988622130000000,444
DirectByteBufferAllocator.misses,1772988562113000000,1772988622130000000,441
FilePageCache.maxRegisteredFiles,1772988562113000000,1772988622130000000,1025
StorageLockContext.competingThreads.max,1772988562113000000,1772988622130000000,7
FileChannelInterruptsRetryer.totalRetriedAttempts,1772988562113000000,1772988622130000000,0
FilePageCache.disposedBuffers,1772988562113000000,1772988622130000000,3
FilePageCache.pageHits,1772988562113000000,1772988622130000000,8
FilePageCache.pageFastCacheHits,1772988562113000000,1772988622130000000,136754
FilePageCache.capacityInBytes,1772988562113000000,1772988622130000000,629145600
MappedFileStorage.totalBytesMapped,1772988562113000000,1772988622130000000,198443008
FilePageCache.uncachedFileAccess,1772988562113000000,1772988622130000000,345
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772988562113000000,1772988622130000000,806092
StreamlinedBlobStorage.recordsRelocated,1772988562113000000,1772988622130000000,0
parser.JAVA.time.ns,1772988562113000000,1772988622130000000,292579451
parser.JAVA.size.bytes,1772988562113000000,1772988622130000000,239646
lexer.JAVA.time.ns,1772988562113000000,1772988622130000000,25893532
writeAction.max.wait.ms,1772988562113000000,1772988622130000000,94
DiskQueryRelay.tasksExecuted,1772988562113000000,1772988622130000000,2661
DiskQueryRelay.taskExecutionTotalTimeUs,1772988562113000000,1772988622130000000,2103510
DiskQueryRelay.taskWaitingTotalTimeUs,1772988562113000000,1772988622130000000,6025681
lexer.JAVA.size.bytes,1772988562113000000,1772988622130000000,238656
writeAction.count,1772988562113000000,1772988622130000000,27
writeAction.median.wait.ms,1772988562113000000,1772988622130000000,100
DiskQueryRelay.tasksRequested,1772988562113000000,1772988622130000000,5559
writeAction.wait.ms,1772988562113000000,1772988622130000000,166
compiler.ArtifactManagerBridge.commit.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772988562113000000,1772988622130000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772988562113000000,1772988622130000000,23
workspaceModel.mutableEntityStorage.resolve.ms,1772988562113000000,1772988622130000000,0
jps.library.entities.serializer.load.entities.ms,1772988562113000000,1772988622130000000,0
jps.load.project.to.empty.storage.ms,1772988562113000000,1772988622130000000,303
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772988562113000000,1772988622130000000,11
jps.project.serializers.save.ms,1772988562113000000,1772988622130000000,7
workspaceModel.moduleManagerBridge.newModule.ms,1772988562113000000,1772988622130000000,0
workspaceModel.moduleBridge.update.option.ms,1772988562113000000,1772988622130000000,0
jps.facet.change.listener.init.bridge.ms,1772988562113000000,1772988622130000000,4
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772988562113000000,1772988622130000000,0
jps.global.handle.changed.events.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772988562113000000,1772988622130000000,12
workspaceModel.save.cache.to.file.ms,1772988562113000000,1772988622130000000,191
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772988562113000000,1772988622130000000,1094
jps.app.storage.content.reader.load.component.ms,1772988562113000000,1772988622130000000,18
jps.artifact.entities.serializer.save.entities.ms,1772988562113000000,1772988622130000000,0
jps.artifact.entities.serializer.load.entities.ms,1772988562113000000,1772988622130000000,0
workspaceModel.sync.entities.ms,1772988562113000000,1772988622130000000,0
jps.global.get.libraries.ms,1772988562113000000,1772988622130000000,2
jps.global.get.library.ms,1772988562113000000,1772988622130000000,0
jps.global.handle.before.change.events.ms,1772988562113000000,1772988622130000000,0
jps.reload.project.entities.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772988562113000000,1772988622130000000,49
jps.apply.loaded.storage.ms,1772988562113000000,1772988622130000000,213
workspaceModel.global.apply.state.to.project.builder.ms,1772988562113000000,1772988622130000000,12
workspaceModel.moduleManagerBridge.load.module.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772988562113000000,1772988622130000000,113
jps.global.initialize.library.bridges.after.loading.ms,1772988562113000000,1772988622130000000,2
workspaceModel.moduleBridge.facet.initialization.ms,1772988562113000000,1772988622130000000,176
workspaceModel.global.apply.state.to.project.ms,1772988562113000000,1772988622130000000,351
workspaceModel.mutableEntityStorage.instances.count,1772988562113000000,1772988622130000000,28
jps.module.iml.entities.serializer.load.entities.ms,1772988562113000000,1772988622130000000,73
workspaceModel.delayed.project.synchronizer.sync.ms,1772988562113000000,1772988622130000000,580
workspaceModel.mutableEntityStorage.referrers.ms,1772988562113000000,1772988622130000000,0
jps.project.serializers.load.ms,1772988562113000000,1772988622130000000,141
workspaceModel.global.updates.count,1772988562113000000,1772988622130000000,1
jps.save.global.entities.ms,1772988562113000000,1772988622130000000,138
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772988562113000000,1772988622130000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772988562113000000,1772988622130000000,0
jps.app.storage.content.writer.save.component.ms,1772988562113000000,1772988622130000000,68
jps.facet.change.listener.before.change.events.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772988562113000000,1772988622130000000,8
workspaceModel.global.updates.ms,1772988562113000000,1772988622130000000,17
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772988562113000000,1772988622130000000,25
workspaceModel.mutableEntityStorage.entities.ms,1772988562113000000,1772988622130000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772988562113000000,1772988622130000000,435
workspaceModel.orphan.listener.update.ms,1772988562113000000,1772988622130000000,10
jps.global.get.library.by.name.ms,1772988562113000000,1772988622130000000,0
jps.save.changed.project.entities.ms,1772988562113000000,1772988622130000000,7
jps.module.iml.entities.serializer.save.entities.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772988562113000000,1772988622130000000,5
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772988562113000000,1772988622130000000,8
jps.storage.jps.conf.reader.load.component.ms,1772988562113000000,1772988622130000000,9
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772988562113000000,1772988622130000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772988562113000000,1772988622130000000,12
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772988562113000000,1772988622130000000,1
workspaceModel.load.cache.metadata.from.file.ms,1772988562113000000,1772988622130000000,159
workspaceModel.do.save.caches.ms,1772988562113000000,1772988622130000000,229
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772988562113000000,1772988622130000000,0
workspaceModel.moduleBridge.before.changed.ms,1772988562113000000,1772988622130000000,0
jps.facet.change.listener.process.change.events.ms,1772988562113000000,1772988622130000000,9
workspaceModel.mutableEntityStorage.remove.entity.ms,1772988562113000000,1772988622130000000,0
jps.global.initialize.library.bridges.ms,1772988562113000000,1772988622130000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1772988562113000000,1772988622130000000,7
workspaceModel.load.cache.from.file.ms,1772988562113000000,1772988622130000000,1276
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772988562113000000,1772988622130000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772988562113000000,1772988622130000000,3
jps.library.entities.serializer.save.entities.ms,1772988562113000000,1772988622130000000,0
jps.load.initial.state.ms,1772988562113000000,1772988622130000000,37
Indexes.entries.lookupDuration90PMs,1772988562113000000,1772988622130000000,3.0
Indexes.entries.lookupDurationAvgMs,1772988562113000000,1772988622130000000,1.2444444444444445
Indexes.allKeys.lookupDuration90PMs,1772988562113000000,1772988622130000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1772988562113000000,1772988622130000000,0
Indexing.cache.totalCacheEvicted,1772988562113000000,1772988622130000000,39302
Indexing.writer_1.totalTimeSpentWritingMs,1772988562113000000,1772988622130000000,0
Indexes.entries.lookups,1772988562113000000,1772988622130000000,803
Indexes.stubs.lookupDurationMaxMs,1772988562113000000,1772988622130000000,381.0
Indexing.cache.totalCacheAccesses,1772988562113000000,1772988622130000000,5278561
Indexing.writesQueuedAvg,1772988562113000000,1772988622130000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1772988562113000000,1772988622130000000,0.0
Indexes.allKeys.lookups,1772988562113000000,1772988622130000000,0
Indexing.cache.totalCacheMisses,1772988562113000000,1772988622130000000,40190
Indexing.writer_3.totalTimeSpentWritingMs,1772988562113000000,1772988622130000000,0
Indexes.entries.lookupDurationMaxMs,1772988562113000000,1772988622130000000,72.0
Indexes.stubs.lookupDuration90PMs,1772988562113000000,1772988622130000000,4.0
Indexing.totalTimeIndexersSleptMs,1772988562113000000,1772988622130000000,0
Indexes.allKeys.lookupDurationAvgMs,1772988562113000000,1772988622130000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1772988562113000000,1772988622130000000,0
Indexing.writesQueuedMin,1772988562113000000,1772988622130000000,0
Indexes.stubs.lookupDurationAvgMs,1772988562113000000,1772988622130000000,1.8702157272094642
Indexes.stubs.lookups,1772988562113000000,1772988622130000000,2855
Indexing.writesQueuedMax,1772988562113000000,1772988622130000000,0
FlushQueue.queueSizeMax,1772988622130000000,1772988627440000000,10
NonBlockingReadAction.failedExecutionTimeUs,1772988622130000000,1772988627440000000,0
NonBlockingReadAction.failedExecutionsCount,1772988622130000000,1772988627440000000,0
AWTEventQueue.dispatchTimeTotalNS,1772988622130000000,1772988627440000000,996232797
FlushQueue.queueSizeAvg,1772988622130000000,1772988627440000000,2.4505494505494507
NonBlockingReadAction.finalizedExecutionTimeUs,1772988622130000000,1772988627440000000,0
FlushQueue.queueSize90P,1772988622130000000,1772988627440000000,6
FlushQueue.tasksExecuted,1772988622130000000,1772988627440000000,91
AWTEventQueue.dispatchTimeMaxNs,1772988622130000000,1772988627440000000,57933823
FlushQueue.waitingTimeMaxNs,1772988622130000000,1772988627440000000,181403647
AWTEventQueue.dispatchTime90PNs,1772988622130000000,1772988627440000000,3653631
FlushQueue.waitingTimeAvgNs,1772988622130000000,1772988627440000000,7222256.879120879
ReadAction.executionsCount,1772988622130000000,1772988627440000000,135
FlushQueue.executionTime90PNs,1772988622130000000,1772988627440000000,294911
AWTEventQueue.dispatchTimeAvgNs,1772988622130000000,1772988627440000000,2023044.7116564417
WriteAction.executionsCount,1772988622130000000,1772988627440000000,0
FlushQueue.executionTimeAvgNs,1772988622130000000,1772988627440000000,128444.65934065935
NonBlockingReadAction.finalizedExecutionsCount,1772988622130000000,1772988627440000000,0
AWTEventQueue.eventsDispatched,1772988622130000000,1772988627440000000,489
FlushQueue.executionTimeMaxNs,1772988622130000000,1772988627440000000,847871
FlushQueue.waitingTime90PNs,1772988622130000000,1772988627440000000,999423
cacheStateStorage.set.duration,1772988622130000000,1772988627440000000,0
cacheStateStorage.set.counter,1772988622130000000,1772988627440000000,0
cacheStateStorage.get.counter,1772988622130000000,1772988627440000000,1
cacheStateStorage.get.duration,1772988622130000000,1772988627440000000,10
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValue.clear.count,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValue.calculated.count,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772988622130000000,1772988627440000000,0
workspaceModel.updates.ms,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValue.total.get.count,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772988622130000000,1772988627440000000,0
workspaceModel.check.recursive.update.ms,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772988622130000000,1772988627440000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1772988622130000000,1772988627440000000,0
workspaceModel.on.before.changed.ms,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772988622130000000,1772988627440000000,0
workspaceModel.collect.changes.ms,1772988622130000000,1772988627440000000,0
workspaceModel.on.changed.ms,1772988622130000000,1772988627440000000,0
workspaceModel.pre.handlers.ms,1772988622130000000,1772988627440000000,0
workspaceModel.loading.total.ms,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772988622130000000,1772988627440000000,0
workspaceModel.loading.from.cache.ms,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772988622130000000,1772988627440000000,0
workspaceModel.full.replace.project.model.ms,1772988622130000000,1772988627440000000,0
workspaceModel.updates.precise.ms,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValue.from.cache.count,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772988622130000000,1772988627440000000,0
workspaceModel.update.unloaded.entities.ms,1772988622130000000,1772988627440000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772988622130000000,1772988627440000000,0
workspaceModel.initializing.ms,1772988622130000000,1772988627440000000,0
workspaceModel.updates.count,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772988622130000000,1772988627440000000,0
workspaceModel.replace.project.model.ms,1772988622130000000,1772988627440000000,0
workspaceModel.to.snapshot.ms,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772988622130000000,1772988627440000000,0
workspaceModel.init.bridges.ms,1772988622130000000,1772988627440000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772988622130000000,1772988627440000000,0
MEM.ramMinusFileMappingsBytes,1772988622130000000,1772988627440000000,1294618624
JVM.usedHeapBytes,1772988622130000000,1772988627440000000,581602224
OS.loadAverage,1772988622130000000,1772988627440000000,4.98193359375
JVM.totalDirectByteBuffersBytes,1772988622130000000,1772988627440000000,51890331
MEM.fileMappingsRamBytes,1772988622130000000,1772988627440000000,444100608
JVM.totalSafepointCount,1772988622130000000,1772988627440000000,6
JVM.usedNativeBytes,1772988622130000000,1772988627440000000,423214328
JVM.GC.collectionTimesMs,1772988622130000000,1772988627440000000,0
JVM.newThreadsCount,1772988622130000000,1772988627440000000,4
JVM.maxThreadCount,1772988622130000000,1772988627440000000,132
MEM.ramBytes,1772988622130000000,1772988627440000000,1738870784
JVM.GC.collections,1772988622130000000,1772988627440000000,0
MEM.ramPlusSwapMinusFileMappingsBytes,1772988622130000000,1772988627440000000,1806761984
JVM.threadCount,1772988622130000000,1772988627440000000,128
JVM.totalTimeToSafepointsMs,1772988622130000000,1772988627440000000,0
JVM.totalBytesAllocated,1772988622130000000,1772988627440000000,106330376
JVM.totalCpuTimeMs,1772988622130000000,1772988627440000000,4640
JVM.totalTimeAtSafepointsMs,1772988622130000000,1772988627440000000,1
JVM.maxHeapBytes,1772988622130000000,1772988627440000000,2147483648
JVM.committedHeapBytes,1772988622130000000,1772988627440000000,696254464
VFS.fileByIdCache.misses,1772988622130000000,1772988627440000000,0
VFS.folderCaseSensitivityReads,1772988622130000000,1772988627440000000,0
VFS.fileByIdCache.hits,1772988622130000000,1772988627440000000,0
VFS.fileChildByName,1772988622130000000,1772988627440000000,0
VFS.invertedFileNameIndex.requests,1772988622130000000,1772988627440000000,0
DirectByteBufferAllocator.reclaimed,1772988622130000000,1772988627440000000,42
FilePageCache.totalPageDisposalsUs,1772988622130000000,1772988627440000000,0
DirectByteBufferAllocator.hits,1772988622130000000,1772988627440000000,0
MappedFileStorage.totalPagesMapped,1772988622130000000,1772988627440000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1772988622130000000,1772988627440000000,84925
FilePageCache.totalPageLoadsUs,1772988622130000000,1772988627440000000,0
StorageLockContext.competingThreads.90P,1772988622130000000,1772988627440000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772988622130000000,1772988627440000000,44056576
DirectByteBufferAllocator.disposed,1772988622130000000,1772988627440000000,397
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772988622130000000,1772988627440000000,41959424
FilePageCache.maxCacheSizeInBytes,1772988622130000000,1772988627440000000,460341248
StorageLockContext.competingThreads.avg,1772988622130000000,1772988627440000000,0.0
MappedFileStorage.storages,1772988622130000000,1772988627440000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772988622130000000,1772988627440000000,0
FilePageCache.pageLoads,1772988622130000000,1772988627440000000,0
DirectByteBufferAllocator.misses,1772988622130000000,1772988627440000000,0
FilePageCache.maxRegisteredFiles,1772988622130000000,1772988627440000000,1025
StorageLockContext.competingThreads.max,1772988622130000000,1772988627440000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1772988622130000000,1772988627440000000,0
FilePageCache.disposedBuffers,1772988622130000000,1772988627440000000,439
FilePageCache.pageHits,1772988622130000000,1772988627440000000,0
FilePageCache.pageFastCacheHits,1772988622130000000,1772988627440000000,0
FilePageCache.capacityInBytes,1772988622130000000,1772988627440000000,629145600
MappedFileStorage.totalBytesMapped,1772988622130000000,1772988627440000000,0
FilePageCache.uncachedFileAccess,1772988622130000000,1772988627440000000,0
writeAction.max.wait.ms,1772988622130000000,1772988627440000000,94
DiskQueryRelay.tasksExecuted,1772988622130000000,1772988627440000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1772988622130000000,1772988627440000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1772988622130000000,1772988627440000000,0
writeAction.count,1772988622130000000,1772988627440000000,0
writeAction.median.wait.ms,1772988622130000000,1772988627440000000,100
DiskQueryRelay.tasksRequested,1772988622130000000,1772988627440000000,0
writeAction.wait.ms,1772988622130000000,1772988627440000000,0
