# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.contentStorage.recordsStoredSize,1772989366573000000,1772989426604000000,0
VFS.invertedFileNameIndex.requests,1772989366573000000,1772989426604000000,8
VFS.contentStorage.recordsRead,1772989366573000000,1772989426604000000,12
jps.global.handle.before.change.events.ms,1772989366573000000,1772989426604000000,0
jps.library.entities.serializer.load.entities.ms,1772989366573000000,1772989426604000000,3
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772989366573000000,1772989426604000000,0
workspaceModel.load.cache.from.file.ms,1772989366573000000,1772989426604000000,787
workspaceModel.save.cache.to.file.ms,1772989366573000000,1772989426604000000,157
jps.facet.change.listener.process.change.events.ms,1772989366573000000,1772989426604000000,5
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772989366573000000,1772989426604000000,0
jps.artifact.entities.serializer.save.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.entities.ms,1772989366573000000,1772989426604000000,2
jps.facet.change.listener.init.bridge.ms,1772989366573000000,1772989426604000000,8
workspaceModel.moduleBridge.update.option.ms,1772989366573000000,1772989426604000000,0
jps.save.global.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.orphan.listener.update.ms,1772989366573000000,1772989426604000000,4
jps.global.get.library.ms,1772989366573000000,1772989426604000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772989366573000000,1772989426604000000,38
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.do.save.caches.ms,1772989366573000000,1772989426604000000,178
jps.app.storage.content.reader.load.component.ms,1772989366573000000,1772989426604000000,12
workspaceModel.moduleBridge.before.changed.ms,1772989366573000000,1772989426604000000,0
jps.global.get.libraries.ms,1772989366573000000,1772989426604000000,3
workspaceModel.moduleManagerBridge.get.modules.ms,1772989366573000000,1772989426604000000,1
jps.global.initialize.library.bridges.after.loading.ms,1772989366573000000,1772989426604000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772989366573000000,1772989426604000000,543
workspaceModel.global.updates.ms,1772989366573000000,1772989426604000000,34
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772989366573000000,1772989426604000000,1
jps.save.changed.project.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.global.updates.count,1772989366573000000,1772989426604000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772989366573000000,1772989426604000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1772989366573000000,1772989426604000000,0
jps.load.project.to.empty.storage.ms,1772989366573000000,1772989426604000000,334
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772989366573000000,1772989426604000000,4
jps.apply.loaded.storage.ms,1772989366573000000,1772989426604000000,39
workspaceModel.mutableEntityStorage.put.entity.ms,1772989366573000000,1772989426604000000,15
jps.artifact.entities.serializer.load.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772989366573000000,1772989426604000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772989366573000000,1772989426604000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1772989366573000000,1772989426604000000,380
jps.project.serializers.load.ms,1772989366573000000,1772989426604000000,102
workspaceModel.moduleBridge.facet.initialization.ms,1772989366573000000,1772989426604000000,55
workspaceModel.mutableEntityStorage.remove.entity.ms,1772989366573000000,1772989426604000000,0
jps.storage.jps.conf.reader.load.component.ms,1772989366573000000,1772989426604000000,16
jps.facet.change.listener.before.change.events.ms,1772989366573000000,1772989426604000000,0
jps.project.serializers.save.ms,1772989366573000000,1772989426604000000,0
jps.library.entities.serializer.save.entities.ms,1772989366573000000,1772989426604000000,0
jps.global.get.library.by.name.ms,1772989366573000000,1772989426604000000,0
jps.global.handle.changed.events.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772989366573000000,1772989426604000000,7
workspaceModel.mutableEntityStorage.referrers.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772989366573000000,1772989426604000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1772989366573000000,1772989426604000000,123
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.instances.count,1772989366573000000,1772989426604000000,28
jps.reload.project.entities.ms,1772989366573000000,1772989426604000000,0
jps.load.initial.state.ms,1772989366573000000,1772989426604000000,49
jps.global.initialize.library.bridges.ms,1772989366573000000,1772989426604000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1772989366573000000,1772989426604000000,8
workspaceModel.load.cache.metadata.from.file.ms,1772989366573000000,1772989426604000000,98
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772989366573000000,1772989426604000000,9
workspaceModel.sync.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772989366573000000,1772989426604000000,7
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772989366573000000,1772989426604000000,76
jps.module.iml.entities.serializer.load.entities.ms,1772989366573000000,1772989426604000000,45
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772989366573000000,1772989426604000000,0
workspaceModel.global.apply.state.to.project.ms,1772989366573000000,1772989426604000000,254
jps.module.iml.entities.serializer.save.entities.ms,1772989366573000000,1772989426604000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772989366573000000,1772989426604000000,19
JVM.totalBytesAllocated,1772989366573000000,1772989426604000000,3290811104
OS.loadAverage,1772989366573000000,1772989426604000000,2.775390625
JVM.maxThreadCount,1772989366573000000,1772989426604000000,124
JVM.threadCount,1772989366573000000,1772989426604000000,123
JVM.usedHeapBytes,1772989366573000000,1772989426604000000,379738176
JVM.committedHeapBytes,1772989366573000000,1772989426604000000,555745280
MEM.fileMappingsRamBytes,1772989366573000000,1772989426604000000,435519488
MEM.ramBytes,1772989366573000000,1772989426604000000,1546997760
JVM.totalTimeToSafepointsMs,1772989366573000000,1772989426604000000,234
JVM.newThreadsCount,1772989366573000000,1772989426604000000,133
JVM.totalDirectByteBuffersBytes,1772989366573000000,1772989426604000000,454516961
JVM.maxHeapBytes,1772989366573000000,1772989426604000000,2147483648
JVM.GC.collections,1772989366573000000,1772989426604000000,63
JVM.totalSafepointCount,1772989366573000000,1772989426604000000,205
JVM.GC.collectionTimesMs,1772989366573000000,1772989426604000000,1045
JVM.usedNativeBytes,1772989366573000000,1772989426604000000,382321360
JVM.totalCpuTimeMs,1772989366573000000,1772989426604000000,143840
JVM.totalTimeAtSafepointsMs,1772989366573000000,1772989426604000000,1093
MEM.ramPlusSwapMinusFileMappingsBytes,1772989366573000000,1772989426604000000,1605169152
MEM.ramMinusFileMappingsBytes,1772989366573000000,1772989426604000000,1111375872
writeAction.count,1772989366573000000,1772989426604000000,11
parser.JAVA.time.ns,1772989366573000000,1772989426604000000,246081926
parser.JAVA.size.bytes,1772989366573000000,1772989426604000000,227344
writeAction.wait.ms,1772989366573000000,1772989426604000000,45
writeAction.median.wait.ms,1772989366573000000,1772989426604000000,0
lexer.JAVA.size.bytes,1772989366573000000,1772989426604000000,225718
DiskQueryRelay.taskExecutionTotalTimeUs,1772989366573000000,1772989426604000000,1018132
lexer.JAVA.time.ns,1772989366573000000,1772989426604000000,20615935
DiskQueryRelay.tasksRequested,1772989366573000000,1772989426604000000,11964
DiskQueryRelay.tasksExecuted,1772989366573000000,1772989426604000000,3434
writeAction.max.wait.ms,1772989366573000000,1772989426604000000,27
DiskQueryRelay.taskWaitingTotalTimeUs,1772989366573000000,1772989426604000000,7571665
MappedFileStorage.storages,1772989366573000000,1772989426604000000,12
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772989366573000000,1772989426604000000,3201620
MappedFileStorage.totalPagesMapped,1772989366573000000,1772989426604000000,12
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772989366573000000,1772989426604000000,447758336
DirectByteBufferAllocator.disposed,1772989366573000000,1772989426604000000,0
FilePageCache.disposedBuffers,1772989366573000000,1772989426604000000,3
DirectByteBufferAllocator.reclaimed,1772989366573000000,1772989426604000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1772989366573000000,1772989426604000000,0
FilePageCache.maxCacheSizeInBytes,1772989366573000000,1772989426604000000,447758336
DirectByteBufferAllocator.misses,1772989366573000000,1772989426604000000,429
FilePageCache.pageHits,1772989366573000000,1772989426604000000,13
FilePageCache.totalPageDisposalsUs,1772989366573000000,1772989426604000000,47985
FilePageCache.totalPageLoadsUs,1772989366573000000,1772989426604000000,2232681
StreamlinedBlobStorage.recordsDeleted,1772989366573000000,1772989426604000000,3
MappedFileStorage.totalBytesMapped,1772989366573000000,1772989426604000000,185860096
StreamlinedBlobStorage.recordsRelocated,1772989366573000000,1772989426604000000,0
FilePageCache.pageFastCacheHits,1772989366573000000,1772989426604000000,11081
StorageLockContext.competingThreads.90P,1772989366573000000,1772989426604000000,0
FilePageCache.uncachedFileAccess,1772989366573000000,1772989426604000000,347
StorageLockContext.competingThreads.max,1772989366573000000,1772989426604000000,5
FileChannelInterruptsRetryer.totalRetriedAttempts,1772989366573000000,1772989426604000000,0
DirectByteBufferAllocator.hits,1772989366573000000,1772989426604000000,3
FilePageCache.maxRegisteredFiles,1772989366573000000,1772989426604000000,1025
StorageLockContext.competingThreads.avg,1772989366573000000,1772989426604000000,0.1391304347826087
FilePageCache.pageLoads,1772989366573000000,1772989426604000000,432
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772989366573000000,1772989426604000000,806894
MappedFileStorage.totalTimeSpentOnMappingUs,1772989366573000000,1772989426604000000,43824
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772989366573000000,1772989426604000000,0
FilePageCache.capacityInBytes,1772989366573000000,1772989426604000000,629145600
StreamlinedBlobStorage.recordsAllocated,1772989366573000000,1772989426604000000,41465
cacheStateStorage.set.counter,1772989366573000000,1772989426604000000,3
cacheStateStorage.get.counter,1772989366573000000,1772989426604000000,24
cacheStateStorage.get.duration,1772989366573000000,1772989426604000000,284
cacheStateStorage.set.duration,1772989366573000000,1772989426604000000,107
Indexing.cache.totalCacheMisses,1772989366573000000,1772989426604000000,4079
Indexing.totalTimeIndexersSleptMs,1772989366573000000,1772989426604000000,0
Indexes.entries.lookupDurationAvgMs,1772989366573000000,1772989426604000000,0.869475847893114
Indexes.allKeys.lookupDuration90PMs,1772989366573000000,1772989426604000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1772989366573000000,1772989426604000000,0
Indexes.entries.lookupDuration90PMs,1772989366573000000,1772989426604000000,2.0
Indexes.entries.lookups,1772989366573000000,1772989426604000000,960
Indexing.writesQueuedMax,1772989366573000000,1772989426604000000,0
Indexing.writesQueuedAvg,1772989366573000000,1772989426604000000,0.0
Indexes.stubs.lookupDurationMaxMs,1772989366573000000,1772989426604000000,719.0
Indexes.allKeys.lookups,1772989366573000000,1772989426604000000,0
Indexing.cache.totalCacheAccesses,1772989366573000000,1772989426604000000,17344
Indexing.writer_1.totalTimeSpentWritingMs,1772989366573000000,1772989426604000000,0
Indexes.stubs.lookupDurationAvgMs,1772989366573000000,1772989426604000000,2.3627254509018036
Indexing.writesQueuedMin,1772989366573000000,1772989426604000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1772989366573000000,1772989426604000000,0
Indexes.entries.lookupDurationMaxMs,1772989366573000000,1772989426604000000,47.0
Indexes.allKeys.lookupDurationMaxMs,1772989366573000000,1772989426604000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1772989366573000000,1772989426604000000,0
Indexes.stubs.lookups,1772989366573000000,1772989426604000000,2950
Indexing.cache.totalCacheEvicted,1772989366573000000,1772989426604000000,3418
Indexes.allKeys.lookupDurationAvgMs,1772989366573000000,1772989426604000000,0.0
Indexes.stubs.lookupDuration90PMs,1772989366573000000,1772989426604000000,4.0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772989366573000000,1772989426604000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772989366573000000,1772989426604000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772989366573000000,1772989426604000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772989366573000000,1772989426604000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772989366573000000,1772989426604000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772989366573000000,1772989426604000000,0
compiler.ArtifactManagerBridge.commit.ms,1772989366573000000,1772989426604000000,0
FlushQueue.waitingTimeMaxNs,1772989426604000000,1772989468482000000,304087039
NonBlockingReadAction.failedExecutionsCount,1772989426604000000,1772989468482000000,0
FlushQueue.tasksExecuted,1772989426604000000,1772989468482000000,1991
AWTEventQueue.dispatchTimeTotalNS,1772989426604000000,1772989468482000000,10060827254
FlushQueue.waitingTimeAvgNs,1772989426604000000,1772989468482000000,6568434.246107483
FlushQueue.queueSize90P,1772989426604000000,1772989468482000000,10
FlushQueue.executionTimeAvgNs,1772989426604000000,1772989468482000000,1052895.491712707
WriteAction.executionsCount,1772989426604000000,1772989468482000000,0
AWTEventQueue.dispatchTimeMaxNs,1772989426604000000,1772989468482000000,221249535
FlushQueue.queueSizeMax,1772989426604000000,1772989468482000000,20
FlushQueue.executionTimeMaxNs,1772989426604000000,1772989468482000000,110100479
FlushQueue.queueSizeAvg,1772989426604000000,1772989468482000000,3.0793571069814165
ReadAction.executionsCount,1772989426604000000,1772989468482000000,6872
AWTEventQueue.eventsDispatched,1772989426604000000,1772989468482000000,5032
AWTEventQueue.dispatchTime90PNs,1772989426604000000,1772989468482000000,4489215
NonBlockingReadAction.finalizedExecutionTimeUs,1772989426604000000,1772989468482000000,1896
AWTEventQueue.dispatchTimeAvgNs,1772989426604000000,1772989468482000000,1993626.441971383
NonBlockingReadAction.finalizedExecutionsCount,1772989426604000000,1772989468482000000,1
NonBlockingReadAction.failedExecutionTimeUs,1772989426604000000,1772989468482000000,0
FlushQueue.waitingTime90PNs,1772989426604000000,1772989468482000000,16449535
FlushQueue.executionTime90PNs,1772989426604000000,1772989468482000000,729087
workspaceModel.to.snapshot.ms,1772989426604000000,1772989468482000000,0
workspaceModel.on.changed.ms,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValue.total.get.count,1772989426604000000,1772989468482000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772989426604000000,1772989468482000000,0
workspaceModel.updates.precise.ms,1772989426604000000,1772989468482000000,0
workspaceModel.updates.ms,1772989426604000000,1772989468482000000,0
workspaceModel.initializing.ms,1772989426604000000,1772989468482000000,0
workspaceModel.updates.count,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772989426604000000,1772989468482000000,0
workspaceModel.check.recursive.update.ms,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValue.clear.count,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772989426604000000,1772989468482000000,0
workspaceModel.pre.handlers.ms,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772989426604000000,1772989468482000000,0
workspaceModel.on.before.changed.ms,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772989426604000000,1772989468482000000,0
workspaceModel.update.unloaded.entities.ms,1772989426604000000,1772989468482000000,0
workspaceModel.replace.project.model.ms,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValue.calculated.count,1772989426604000000,1772989468482000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772989426604000000,1772989468482000000,0
workspaceModel.collect.changes.ms,1772989426604000000,1772989468482000000,0
workspaceModel.cachedValue.from.cache.count,1772989426604000000,1772989468482000000,3
workspaceModel.workspaceFileIndexData.instances.count,1772989426604000000,1772989468482000000,0
workspaceModel.init.bridges.ms,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772989426604000000,1772989468482000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772989426604000000,1772989468482000000,0
workspaceModel.full.replace.project.model.ms,1772989426604000000,1772989468482000000,0
workspaceModel.loading.from.cache.ms,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772989426604000000,1772989468482000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1772989426604000000,1772989468482000000,0
workspaceModel.loading.total.ms,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772989426604000000,1772989468482000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772989426604000000,1772989468482000000,0
VFS.fileByIdCache.hits,1772989426604000000,1772989468482000000,0
VFS.folderCaseSensitivityReads,1772989426604000000,1772989468482000000,0
VFS.fileByIdCache.misses,1772989426604000000,1772989468482000000,0
VFS.fileChildByName,1772989426604000000,1772989468482000000,2467
VFS.invertedFileNameIndex.requests,1772989426604000000,1772989468482000000,0
jps.global.handle.before.change.events.ms,1772989426604000000,1772989468482000000,0
jps.library.entities.serializer.load.entities.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772989426604000000,1772989468482000000,0
workspaceModel.load.cache.from.file.ms,1772989426604000000,1772989468482000000,0
workspaceModel.save.cache.to.file.ms,1772989426604000000,1772989468482000000,0
jps.facet.change.listener.process.change.events.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772989426604000000,1772989468482000000,0
jps.artifact.entities.serializer.save.entities.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.entities.ms,1772989426604000000,1772989468482000000,0
jps.app.storage.content.writer.save.component.ms,1772989426604000000,1772989468482000000,44
jps.facet.change.listener.init.bridge.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleBridge.update.option.ms,1772989426604000000,1772989468482000000,0
jps.save.global.entities.ms,1772989426604000000,1772989468482000000,86
workspaceModel.orphan.listener.update.ms,1772989426604000000,1772989468482000000,0
jps.global.get.library.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772989426604000000,1772989468482000000,0
workspaceModel.do.save.caches.ms,1772989426604000000,1772989468482000000,0
jps.app.storage.content.reader.load.component.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleBridge.before.changed.ms,1772989426604000000,1772989468482000000,0
jps.global.get.libraries.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772989426604000000,1772989468482000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772989426604000000,1772989468482000000,0
workspaceModel.global.updates.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772989426604000000,1772989468482000000,0
jps.save.changed.project.entities.ms,1772989426604000000,1772989468482000000,9
workspaceModel.global.updates.count,1772989426604000000,1772989468482000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772989426604000000,1772989468482000000,0
jps.load.project.to.empty.storage.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772989426604000000,1772989468482000000,0
jps.apply.loaded.storage.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772989426604000000,1772989468482000000,0
jps.artifact.entities.serializer.load.entities.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772989426604000000,1772989468482000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1772989426604000000,1772989468482000000,0
jps.project.serializers.load.ms,1772989426604000000,1772989468482000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772989426604000000,1772989468482000000,0
jps.storage.jps.conf.reader.load.component.ms,1772989426604000000,1772989468482000000,0
jps.facet.change.listener.before.change.events.ms,1772989426604000000,1772989468482000000,0
jps.project.serializers.save.ms,1772989426604000000,1772989468482000000,9
jps.library.entities.serializer.save.entities.ms,1772989426604000000,1772989468482000000,0
jps.global.get.library.by.name.ms,1772989426604000000,1772989468482000000,0
jps.global.handle.changed.events.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772989426604000000,1772989468482000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772989426604000000,1772989468482000000,0
