# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
writeAction.wait.ms,1772986404726000000,1772986456802000000,127
DiskQueryRelay.tasksRequested,1772986404726000000,1772986456802000000,10441
DiskQueryRelay.tasksExecuted,1772986404726000000,1772986456802000000,3545
writeAction.count,1772986404726000000,1772986456802000000,11
lexer.JAVA.size.bytes,1772986404726000000,1772986456802000000,229379
writeAction.max.wait.ms,1772986404726000000,1772986456802000000,99
writeAction.median.wait.ms,1772986404726000000,1772986456802000000,100
lexer.JAVA.time.ns,1772986404726000000,1772986456802000000,23150387
parser.JAVA.size.bytes,1772986404726000000,1772986456802000000,231005
parser.JAVA.time.ns,1772986404726000000,1772986456802000000,318409131
DiskQueryRelay.taskWaitingTotalTimeUs,1772986404726000000,1772986456802000000,5701757
DiskQueryRelay.taskExecutionTotalTimeUs,1772986404726000000,1772986456802000000,1765407
cacheStateStorage.set.counter,1772986404726000000,1772986456802000000,3
cacheStateStorage.set.duration,1772986404726000000,1772986456802000000,36
cacheStateStorage.get.duration,1772986404726000000,1772986456802000000,327
cacheStateStorage.get.counter,1772986404726000000,1772986456802000000,23
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772986404726000000,1772986456802000000,8
workspaceModel.replace.project.model.ms,1772986404726000000,1772986456802000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772986404726000000,1772986456802000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772986404726000000,1772986456802000000,1
workspaceModel.updates.ms,1772986404726000000,1772986456802000000,343
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772986404726000000,1772986456802000000,0
workspaceModel.loading.from.cache.ms,1772986404726000000,1772986456802000000,658
workspaceModel.entityStorageSnapshotImpl.instances.count,1772986404726000000,1772986456802000000,20
workspaceModel.cachedValue.total.get.count,1772986404726000000,1772986456802000000,82
workspaceModel.cachedValue.clear.count,1772986404726000000,1772986456802000000,0
workspaceModel.full.replace.project.model.ms,1772986404726000000,1772986456802000000,9
workspaceModel.cachedValue.from.cache.count,1772986404726000000,1772986456802000000,70
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772986404726000000,1772986456802000000,508
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772986404726000000,1772986456802000000,2688
workspaceModel.on.before.changed.ms,1772986404726000000,1772986456802000000,89
workspaceModel.loading.total.ms,1772986404726000000,1772986456802000000,704
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772986404726000000,1772986456802000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772986404726000000,1772986456802000000,0
workspaceModel.cachedValue.calculated.count,1772986404726000000,1772986456802000000,12
workspaceModel.workspaceFileIndexData.init.ms,1772986404726000000,1772986456802000000,262
workspaceModel.updates.count,1772986404726000000,1772986456802000000,3
workspaceModel.collect.changes.ms,1772986404726000000,1772986456802000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772986404726000000,1772986456802000000,0
workspaceModel.check.recursive.update.ms,1772986404726000000,1772986456802000000,2
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772986404726000000,1772986456802000000,479
workspaceModel.init.bridges.ms,1772986404726000000,1772986456802000000,25
workspaceModel.to.snapshot.ms,1772986404726000000,1772986456802000000,0
workspaceModel.initializing.ms,1772986404726000000,1772986456802000000,25
workspaceModel.cachedValueWithParameters.clear.count,1772986404726000000,1772986456802000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772986404726000000,1772986456802000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1772986404726000000,1772986456802000000,0
workspaceModel.on.changed.ms,1772986404726000000,1772986456802000000,172
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772986404726000000,1772986456802000000,73
workspaceModel.update.unloaded.entities.ms,1772986404726000000,1772986456802000000,0
workspaceModel.pre.handlers.ms,1772986404726000000,1772986456802000000,2
workspaceModel.updates.precise.ms,1772986404726000000,1772986456802000000,49
VFS.fileChildByName,1772986404726000000,1772986456802000000,7649
VFS.fileByIdCache.hits,1772986404726000000,1772986456802000000,0
VFS.invertedFileNameIndex.requests,1772986404726000000,1772986456802000000,8
VFS.folderCaseSensitivityReads,1772986404726000000,1772986456802000000,0
VFS.fileByIdCache.misses,1772986404726000000,1772986456802000000,1394
JVM.totalCpuTimeMs,1772986404726000000,1772986456802000000,173980
JVM.totalDirectByteBuffersBytes,1772986404726000000,1772986456802000000,51041124
JVM.totalTimeAtSafepointsMs,1772986404726000000,1772986456802000000,1324
JVM.totalTimeToSafepointsMs,1772986404726000000,1772986456802000000,245
OS.loadAverage,1772986404726000000,1772986456802000000,5.658203125
MEM.fileMappingsRamBytes,1772986404726000000,1772986456802000000,306032640
MEM.ramPlusSwapMinusFileMappingsBytes,1772986404726000000,1772986456802000000,1829089280
JVM.GC.collections,1772986404726000000,1772986456802000000,61
JVM.maxHeapBytes,1772986404726000000,1772986456802000000,2147483648
JVM.usedNativeBytes,1772986404726000000,1772986456802000000,398363088
JVM.newThreadsCount,1772986404726000000,1772986456802000000,142
JVM.committedHeapBytes,1772986404726000000,1772986456802000000,756023296
JVM.usedHeapBytes,1772986404726000000,1772986456802000000,519045120
MEM.ramBytes,1772986404726000000,1772986456802000000,1483067392
MEM.ramMinusFileMappingsBytes,1772986404726000000,1772986456802000000,1176977408
JVM.maxThreadCount,1772986404726000000,1772986456802000000,129
JVM.totalSafepointCount,1772986404726000000,1772986456802000000,173
JVM.GC.collectionTimesMs,1772986404726000000,1772986456802000000,1254
JVM.threadCount,1772986404726000000,1772986456802000000,126
JVM.totalBytesAllocated,1772986404726000000,1772986456802000000,3402222384
Indexes.allKeys.lookupDurationAvgMs,1772986404726000000,1772986456802000000,0.0
Indexes.allKeys.lookups,1772986404726000000,1772986456802000000,0
Indexing.writesQueuedMax,1772986404726000000,1772986456802000000,0
Indexing.cache.totalCacheAccesses,1772986404726000000,1772986456802000000,14157
Indexing.writer_2.totalTimeSpentWritingMs,1772986404726000000,1772986456802000000,0
Indexes.entries.lookupDurationMaxMs,1772986404726000000,1772986456802000000,60.0
Indexing.writer_0.totalTimeSpentWritingMs,1772986404726000000,1772986456802000000,0
Indexes.entries.lookupDurationAvgMs,1772986404726000000,1772986456802000000,1.0821744627054362
Indexes.entries.lookupDuration90PMs,1772986404726000000,1772986456802000000,2.0
Indexes.stubs.lookupDurationMaxMs,1772986404726000000,1772986456802000000,1023.0
Indexes.stubs.lookups,1772986404726000000,1772986456802000000,2816
Indexing.cache.totalCacheEvicted,1772986404726000000,1772986456802000000,4410
Indexing.cache.totalCacheMisses,1772986404726000000,1772986456802000000,4410
Indexes.stubs.lookupDuration90PMs,1772986404726000000,1772986456802000000,4.0
Indexes.entries.lookups,1772986404726000000,1772986456802000000,786
Indexing.writesQueuedMin,1772986404726000000,1772986456802000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1772986404726000000,1772986456802000000,0
Indexes.stubs.lookupDurationAvgMs,1772986404726000000,1772986456802000000,2.3700176366843033
Indexes.allKeys.lookupDuration90PMs,1772986404726000000,1772986456802000000,0.0
Indexing.totalTimeIndexersSleptMs,1772986404726000000,1772986456802000000,0
Indexing.writesQueuedAvg,1772986404726000000,1772986456802000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1772986404726000000,1772986456802000000,0
Indexes.allKeys.lookupDurationMaxMs,1772986404726000000,1772986456802000000,0.0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactManagerBridge.commit.ms,1772986404726000000,1772986456802000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772986404726000000,1772986456802000000,0
DirectByteBufferAllocator.reclaimed,1772986404726000000,1772986456802000000,45
FilePageCache.maxCacheSizeInBytes,1772986404726000000,1772986456802000000,448806912
FilePageCache.capacityInBytes,1772986404726000000,1772986456802000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772986404726000000,1772986456802000000,44056576
FileChannelInterruptsRetryer.totalRetriedAttempts,1772986404726000000,1772986456802000000,0
FilePageCache.uncachedFileAccess,1772986404726000000,1772986456802000000,338
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772986404726000000,1772986456802000000,41959424
FilePageCache.pageFastCacheHits,1772986404726000000,1772986456802000000,11391
FilePageCache.pageHits,1772986404726000000,1772986456802000000,21
MappedFileStorage.totalTimeSpentOnMappingUs,1772986404726000000,1772986456802000000,70698
FilePageCache.disposedBuffers,1772986404726000000,1772986456802000000,431
StorageLockContext.competingThreads.max,1772986404726000000,1772986456802000000,7
MappedFileStorage.totalPagesMapped,1772986404726000000,1772986456802000000,0
StorageLockContext.competingThreads.avg,1772986404726000000,1772986456802000000,0.18556701030927836
MappedFileStorage.totalBytesMapped,1772986404726000000,1772986456802000000,0
FilePageCache.totalPageDisposalsUs,1772986404726000000,1772986456802000000,16913
FilePageCache.totalPageLoadsUs,1772986404726000000,1772986456802000000,2057947
DirectByteBufferAllocator.misses,1772986404726000000,1772986456802000000,430
FilePageCache.pageLoads,1772986404726000000,1772986456802000000,433
StorageLockContext.competingThreads.90P,1772986404726000000,1772986456802000000,0
MappedFileStorage.storages,1772986404726000000,1772986456802000000,0
FilePageCache.maxRegisteredFiles,1772986404726000000,1772986456802000000,1025
FilePageCache.pageLoadsAboveSizeThreshold,1772986404726000000,1772986456802000000,0
DirectByteBufferAllocator.disposed,1772986404726000000,1772986456802000000,386
DirectByteBufferAllocator.hits,1772986404726000000,1772986456802000000,3
AWTEventQueue.dispatchTime90PNs,1772986404726000000,1772986456802000000,6324223
AWTEventQueue.dispatchTimeAvgNs,1772986404726000000,1772986456802000000,5384750.552831784
NonBlockingReadAction.finalizedExecutionTimeUs,1772986404726000000,1772986456802000000,831569
FlushQueue.queueSizeMax,1772986404726000000,1772986456802000000,127
FlushQueue.executionTime90PNs,1772986404726000000,1772986456802000000,1449983
ReadAction.executionsCount,1772986404726000000,1772986456802000000,106196
AWTEventQueue.dispatchTimeMaxNs,1772986404726000000,1772986456802000000,1920991231
WriteAction.executionsCount,1772986404726000000,1772986456802000000,11
FlushQueue.waitingTime90PNs,1772986404726000000,1772986456802000000,583008255
FlushQueue.waitingTimeAvgNs,1772986404726000000,1772986456802000000,1.5189485389641434E8
FlushQueue.executionTimeAvgNs,1772986404726000000,1772986456802000000,3226109.013090495
FlushQueue.queueSize90P,1772986404726000000,1772986456802000000,50
NonBlockingReadAction.failedExecutionsCount,1772986404726000000,1772986456802000000,1
NonBlockingReadAction.failedExecutionTimeUs,1772986404726000000,1772986456802000000,21119
AWTEventQueue.dispatchTimeTotalNS,1772986404726000000,1772986456802000000,25487689672
NonBlockingReadAction.finalizedExecutionsCount,1772986404726000000,1772986456802000000,5
AWTEventQueue.eventsDispatched,1772986404726000000,1772986456802000000,4732
FlushQueue.waitingTimeMaxNs,1772986404726000000,1772986456802000000,2550136831
FlushQueue.tasksExecuted,1772986404726000000,1772986456802000000,3514
FlushQueue.queueSizeAvg,1772986404726000000,1772986456802000000,14.116107000569151
FlushQueue.executionTimeMaxNs,1772986404726000000,1772986456802000000,1920991231
