# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.full.replace.project.model.ms,1772989472677000000,1772989532744000000,135
workspaceModel.updates.ms,1772989472677000000,1772989532744000000,362
workspaceModel.cachedValue.from.cache.count,1772989472677000000,1772989532744000000,70
workspaceModel.cachedValue.clear.count,1772989472677000000,1772989532744000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772989472677000000,1772989532744000000,0
workspaceModel.cachedValue.calculated.count,1772989472677000000,1772989532744000000,9
workspaceModel.check.recursive.update.ms,1772989472677000000,1772989532744000000,3
workspaceModel.pre.handlers.ms,1772989472677000000,1772989532744000000,1
workspaceModel.updates.precise.ms,1772989472677000000,1772989532744000000,59
workspaceModel.cachedValue.total.get.count,1772989472677000000,1772989532744000000,79
workspaceModel.workspaceFileIndexData.instances.count,1772989472677000000,1772989532744000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772989472677000000,1772989532744000000,174
workspaceModel.to.snapshot.ms,1772989472677000000,1772989532744000000,2
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772989472677000000,1772989532744000000,0
workspaceModel.updates.count,1772989472677000000,1772989532744000000,3
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772989472677000000,1772989532744000000,2139
workspaceModel.workspaceFileIndexData.markDirty.ms,1772989472677000000,1772989532744000000,0
workspaceModel.init.bridges.ms,1772989472677000000,1772989532744000000,10
workspaceModel.loading.from.cache.ms,1772989472677000000,1772989532744000000,902
workspaceModel.on.before.changed.ms,1772989472677000000,1772989532744000000,89
workspaceModel.workspaceFileIndexData.init.ms,1772989472677000000,1772989532744000000,185
workspaceModel.on.changed.ms,1772989472677000000,1772989532744000000,258
workspaceModel.cachedValueWithParameters.clear.count,1772989472677000000,1772989532744000000,0
workspaceModel.loading.total.ms,1772989472677000000,1772989532744000000,930
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772989472677000000,1772989532744000000,0
FilePageCache.pageFastCacheHits,1772989472677000000,1772989532744000000,10986
DirectByteBufferAllocator.hits,1772989472677000000,1772989532744000000,3
FilePageCache.uncachedFileAccess,1772989472677000000,1772989532744000000,339
StorageLockContext.competingThreads.90P,1772989472677000000,1772989532744000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772989472677000000,1772989532744000000,0
FilePageCache.maxRegisteredFiles,1772989472677000000,1772989532744000000,1025
StreamlinedBlobStorage.recordsDeleted,1772989472677000000,1772989532744000000,3
MappedFileStorage.totalBytesMapped,1772989472677000000,1772989532744000000,185860096
FilePageCache.totalPageLoadsUs,1772989472677000000,1772989532744000000,1487433
DirectByteBufferAllocator.misses,1772989472677000000,1772989532744000000,428
FilePageCache.maxCacheSizeInBytes,1772989472677000000,1772989532744000000,446709760
StreamlinedBlobStorage.recordsAllocated,1772989472677000000,1772989532744000000,41465
MappedFileStorage.storages,1772989472677000000,1772989532744000000,12
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772989472677000000,1772989532744000000,0
StorageLockContext.competingThreads.avg,1772989472677000000,1772989532744000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1772989472677000000,1772989532744000000,50788
StorageLockContext.competingThreads.max,1772989472677000000,1772989532744000000,0
FilePageCache.disposedBuffers,1772989472677000000,1772989532744000000,3
DirectByteBufferAllocator.disposed,1772989472677000000,1772989532744000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772989472677000000,1772989532744000000,446709760
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772989472677000000,1772989532744000000,806894
FilePageCache.capacityInBytes,1772989472677000000,1772989532744000000,629145600
FilePageCache.pageLoads,1772989472677000000,1772989532744000000,431
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772989472677000000,1772989532744000000,3201620
FilePageCache.totalPageDisposalsUs,1772989472677000000,1772989532744000000,17573
FileChannelInterruptsRetryer.totalRetriedAttempts,1772989472677000000,1772989532744000000,0
MappedFileStorage.totalPagesMapped,1772989472677000000,1772989532744000000,12
DirectByteBufferAllocator.reclaimed,1772989472677000000,1772989532744000000,3
StreamlinedBlobStorage.recordsRelocated,1772989472677000000,1772989532744000000,0
FilePageCache.pageHits,1772989472677000000,1772989532744000000,6
workspaceModel.moduleManagerBridge.newModule.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772989472677000000,1772989532744000000,6
jps.artifact.entities.serializer.load.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.do.save.caches.ms,1772989472677000000,1772989532744000000,182
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772989472677000000,1772989532744000000,735
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772989472677000000,1772989532744000000,10
jps.reload.project.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772989472677000000,1772989532744000000,8
workspaceModel.global.updates.ms,1772989472677000000,1772989532744000000,124
jps.project.serializers.save.ms,1772989472677000000,1772989532744000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772989472677000000,1772989532744000000,70
workspaceModel.orphan.listener.update.ms,1772989472677000000,1772989532744000000,6
workspaceModel.mutableEntityStorage.put.entity.ms,1772989472677000000,1772989532744000000,30
workspaceModel.mutableEntityStorage.referrers.ms,1772989472677000000,1772989532744000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772989472677000000,1772989532744000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772989472677000000,1772989532744000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772989472677000000,1772989532744000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772989472677000000,1772989532744000000,159
jps.load.project.to.empty.storage.ms,1772989472677000000,1772989532744000000,1054
jps.global.get.libraries.ms,1772989472677000000,1772989532744000000,1
workspaceModel.mutableEntityStorage.entities.ms,1772989472677000000,1772989532744000000,1
jps.module.iml.entities.serializer.save.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772989472677000000,1772989532744000000,106
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772989472677000000,1772989532744000000,12
workspaceModel.delayed.project.synchronizer.sync.ms,1772989472677000000,1772989532744000000,1825
jps.save.changed.project.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772989472677000000,1772989532744000000,12
jps.global.handle.changed.events.ms,1772989472677000000,1772989532744000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772989472677000000,1772989532744000000,1
jps.global.initialize.library.bridges.ms,1772989472677000000,1772989532744000000,4
workspaceModel.mutableEntityStorage.add.entity.ms,1772989472677000000,1772989532744000000,210
jps.app.storage.content.reader.load.component.ms,1772989472677000000,1772989532744000000,42
jps.save.global.entities.ms,1772989472677000000,1772989532744000000,0
jps.facet.change.listener.process.change.events.ms,1772989472677000000,1772989532744000000,8
workspaceModel.global.apply.state.to.project.builder.ms,1772989472677000000,1772989532744000000,28
workspaceModel.mutableEntityStorage.remove.entity.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.instances.count,1772989472677000000,1772989532744000000,28
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772989472677000000,1772989532744000000,127
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772989472677000000,1772989532744000000,0
workspaceModel.save.cache.to.file.ms,1772989472677000000,1772989532744000000,181
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772989472677000000,1772989532744000000,41
workspaceModel.global.apply.state.to.project.ms,1772989472677000000,1772989532744000000,407
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772989472677000000,1772989532744000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772989472677000000,1772989532744000000,0
workspaceModel.sync.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772989472677000000,1772989532744000000,94
jps.apply.loaded.storage.ms,1772989472677000000,1772989532744000000,752
jps.library.entities.serializer.save.entities.ms,1772989472677000000,1772989532744000000,0
workspaceModel.moduleBridge.before.changed.ms,1772989472677000000,1772989532744000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772989472677000000,1772989532744000000,478
jps.project.serializers.load.ms,1772989472677000000,1772989532744000000,748
jps.global.get.library.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772989472677000000,1772989532744000000,1
jps.artifact.entities.serializer.save.entities.ms,1772989472677000000,1772989532744000000,0
jps.facet.change.listener.init.bridge.ms,1772989472677000000,1772989532744000000,3
workspaceModel.moduleBridge.update.option.ms,1772989472677000000,1772989532744000000,0
jps.storage.jps.conf.reader.load.component.ms,1772989472677000000,1772989532744000000,6
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772989472677000000,1772989532744000000,0
workspaceModel.load.cache.from.file.ms,1772989472677000000,1772989532744000000,932
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772989472677000000,1772989532744000000,2
jps.facet.change.listener.before.change.events.ms,1772989472677000000,1772989532744000000,0
workspaceModel.global.updates.count,1772989472677000000,1772989532744000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772989472677000000,1772989532744000000,0
jps.load.initial.state.ms,1772989472677000000,1772989532744000000,46
jps.library.entities.serializer.load.entities.ms,1772989472677000000,1772989532744000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1772989472677000000,1772989532744000000,6
jps.global.get.library.by.name.ms,1772989472677000000,1772989532744000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772989472677000000,1772989532744000000,3
jps.global.handle.before.change.events.ms,1772989472677000000,1772989532744000000,0
Indexes.allKeys.lookups,1772989472677000000,1772989532744000000,0
Indexes.stubs.lookupDuration90PMs,1772989472677000000,1772989532744000000,0.0
Indexes.allKeys.lookupDuration90PMs,1772989472677000000,1772989532744000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1772989472677000000,1772989532744000000,0
Indexing.cache.totalCacheMisses,1772989472677000000,1772989532744000000,3925
Indexing.totalTimeIndexersSleptMs,1772989472677000000,1772989532744000000,0
Indexing.writesQueuedMax,1772989472677000000,1772989532744000000,0
Indexes.entries.lookupDurationAvgMs,1772989472677000000,1772989532744000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1772989472677000000,1772989532744000000,0
Indexes.entries.lookupDuration90PMs,1772989472677000000,1772989532744000000,0.0
Indexes.stubs.lookups,1772989472677000000,1772989532744000000,2501
Indexing.cache.totalCacheAccesses,1772989472677000000,1772989532744000000,15536
Indexing.writer_3.totalTimeSpentWritingMs,1772989472677000000,1772989532744000000,0
Indexing.writesQueuedMin,1772989472677000000,1772989532744000000,9223372036854775807
Indexes.allKeys.lookupDurationAvgMs,1772989472677000000,1772989532744000000,0.0
Indexes.stubs.lookupDurationMaxMs,1772989472677000000,1772989532744000000,0.0
Indexes.entries.lookupDurationMaxMs,1772989472677000000,1772989532744000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1772989472677000000,1772989532744000000,0.0
Indexing.cache.totalCacheEvicted,1772989472677000000,1772989532744000000,3271
Indexing.writer_1.totalTimeSpentWritingMs,1772989472677000000,1772989532744000000,0
Indexes.entries.lookups,1772989472677000000,1772989532744000000,827
Indexes.stubs.lookupDurationAvgMs,1772989472677000000,1772989532744000000,0.0
JVM.totalTimeToSafepointsMs,1772989472677000000,1772989532744000000,275
JVM.totalBytesAllocated,1772989472677000000,1772989532744000000,3536479216
JVM.maxThreadCount,1772989472677000000,1772989532744000000,124
JVM.usedNativeBytes,1772989472677000000,1772989532744000000,382638656
MEM.ramMinusFileMappingsBytes,1772989472677000000,1772989532744000000,1153994752
JVM.GC.collections,1772989472677000000,1772989532744000000,61
JVM.committedHeapBytes,1772989472677000000,1772989532744000000,555745280
JVM.threadCount,1772989472677000000,1772989532744000000,123
JVM.newThreadsCount,1772989472677000000,1772989532744000000,134
JVM.totalTimeAtSafepointsMs,1772989472677000000,1772989532744000000,1233
JVM.totalCpuTimeMs,1772989472677000000,1772989532744000000,143930
JVM.GC.collectionTimesMs,1772989472677000000,1772989532744000000,1155
JVM.totalDirectByteBuffersBytes,1772989472677000000,1772989532744000000,458859017
MEM.ramBytes,1772989472677000000,1772989532744000000,1402974208
JVM.totalSafepointCount,1772989472677000000,1772989532744000000,182
JVM.maxHeapBytes,1772989472677000000,1772989532744000000,2147483648
OS.loadAverage,1772989472677000000,1772989532744000000,5.349609375
JVM.usedHeapBytes,1772989472677000000,1772989532744000000,484078392
MEM.fileMappingsRamBytes,1772989472677000000,1772989532744000000,248893440
MEM.ramPlusSwapMinusFileMappingsBytes,1772989472677000000,1772989532744000000,1605578752
DiskQueryRelay.taskExecutionTotalTimeUs,1772989472677000000,1772989532744000000,1093972
lexer.JAVA.time.ns,1772989472677000000,1772989532744000000,32343002
writeAction.max.wait.ms,1772989472677000000,1772989532744000000,198
parser.JAVA.time.ns,1772989472677000000,1772989532744000000,282294427
writeAction.count,1772989472677000000,1772989532744000000,11
DiskQueryRelay.tasksRequested,1772989472677000000,1772989532744000000,11835
DiskQueryRelay.taskWaitingTotalTimeUs,1772989472677000000,1772989532744000000,8329978
writeAction.median.wait.ms,1772989472677000000,1772989532744000000,0
writeAction.wait.ms,1772989472677000000,1772989532744000000,409
parser.JAVA.size.bytes,1772989472677000000,1772989532744000000,227344
lexer.JAVA.size.bytes,1772989472677000000,1772989532744000000,225718
DiskQueryRelay.tasksExecuted,1772989472677000000,1772989532744000000,3597
NonBlockingReadAction.finalizedExecutionTimeUs,1772989472677000000,1772989532744000000,640998
ReadAction.executionsCount,1772989472677000000,1772989532744000000,55687
AWTEventQueue.dispatchTime90PNs,1772989472677000000,1772989532744000000,3260415
FlushQueue.executionTime90PNs,1772989472677000000,1772989532744000000,0
FlushQueue.waitingTimeAvgNs,1772989472677000000,1772989532744000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1772989472677000000,1772989532744000000,22379302632
FlushQueue.executionTimeAvgNs,1772989472677000000,1772989532744000000,0.0
FlushQueue.waitingTime90PNs,1772989472677000000,1772989532744000000,0
AWTEventQueue.dispatchTimeMaxNs,1772989472677000000,1772989532744000000,3260415
AWTEventQueue.dispatchTimeAvgNs,1772989472677000000,1772989532744000000,1816064.0
FlushQueue.executionTimeMaxNs,1772989472677000000,1772989532744000000,0
NonBlockingReadAction.failedExecutionsCount,1772989472677000000,1772989532744000000,0
FlushQueue.queueSizeMax,1772989472677000000,1772989532744000000,0
WriteAction.executionsCount,1772989472677000000,1772989532744000000,11
FlushQueue.queueSizeAvg,1772989472677000000,1772989532744000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1772989472677000000,1772989532744000000,4
FlushQueue.waitingTimeMaxNs,1772989472677000000,1772989532744000000,0
NonBlockingReadAction.failedExecutionTimeUs,1772989472677000000,1772989532744000000,0
FlushQueue.queueSize90P,1772989472677000000,1772989532744000000,0
AWTEventQueue.eventsDispatched,1772989472677000000,1772989532744000000,2
FlushQueue.tasksExecuted,1772989472677000000,1772989532744000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772989532744000000,1772989592700000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772989532744000000,1772989592700000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772989532744000000,1772989592700000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772989532744000000,1772989592700000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772989532744000000,1772989592700000000,0
compiler.ArtifactManagerBridge.commit.ms,1772989532744000000,1772989592700000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772989532744000000,1772989592700000000,0
VFS.folderCaseSensitivityReads,1772989532744000000,1772989592700000000,0
VFS.fileByIdCache.misses,1772989532744000000,1772989592700000000,0
VFS.fileChildByName,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsReadSize,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsStored,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsStoredSize,1772989532744000000,1772989592700000000,0
FileNameCache.totalMisses,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsRead,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsStoredCompressed,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsUncompressedSize,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsDeduplicated,1772989532744000000,1772989592700000000,0
VFS.fileByIdCache.hits,1772989532744000000,1772989592700000000,0
FileNameCache.queries,1772989532744000000,1772989592700000000,0
VFS.invertedFileNameIndex.requests,1772989532744000000,1772989592700000000,0
VFS.contentStorage.recordsReadDecompressed,1772989532744000000,1772989592700000000,0
cacheStateStorage.set.counter,1772989532744000000,1772989592700000000,0
cacheStateStorage.set.duration,1772989532744000000,1772989592700000000,0
cacheStateStorage.get.duration,1772989532744000000,1772989592700000000,0
cacheStateStorage.get.counter,1772989532744000000,1772989592700000000,0
workspaceModel.initializing.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772989532744000000,1772989592700000000,0
workspaceModel.collect.changes.ms,1772989532744000000,1772989592700000000,0
workspaceModel.update.unloaded.entities.ms,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772989532744000000,1772989592700000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772989532744000000,1772989592700000000,0
workspaceModel.replace.project.model.ms,1772989532744000000,1772989592700000000,0
workspaceModel.full.replace.project.model.ms,1772989532744000000,1772989592700000000,0
workspaceModel.updates.ms,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValue.from.cache.count,1772989532744000000,1772989592700000000,1
workspaceModel.cachedValue.clear.count,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValue.calculated.count,1772989532744000000,1772989592700000000,0
workspaceModel.check.recursive.update.ms,1772989532744000000,1772989592700000000,0
workspaceModel.pre.handlers.ms,1772989532744000000,1772989592700000000,0
workspaceModel.updates.precise.ms,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValue.total.get.count,1772989532744000000,1772989592700000000,1
workspaceModel.workspaceFileIndexData.instances.count,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772989532744000000,1772989592700000000,0
workspaceModel.to.snapshot.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772989532744000000,1772989592700000000,0
workspaceModel.updates.count,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772989532744000000,1772989592700000000,0
workspaceModel.init.bridges.ms,1772989532744000000,1772989592700000000,0
workspaceModel.loading.from.cache.ms,1772989532744000000,1772989592700000000,0
workspaceModel.on.before.changed.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772989532744000000,1772989592700000000,0
workspaceModel.on.changed.ms,1772989532744000000,1772989592700000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772989532744000000,1772989592700000000,0
workspaceModel.loading.total.ms,1772989532744000000,1772989592700000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772989532744000000,1772989592700000000,0
FilePageCache.pageFastCacheHits,1772989532744000000,1772989592700000000,0
DirectByteBufferAllocator.hits,1772989532744000000,1772989592700000000,0
FilePageCache.uncachedFileAccess,1772989532744000000,1772989592700000000,0
StorageLockContext.competingThreads.90P,1772989532744000000,1772989592700000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772989532744000000,1772989592700000000,0
FilePageCache.maxRegisteredFiles,1772989532744000000,1772989592700000000,1025
StreamlinedBlobStorage.recordsDeleted,1772989532744000000,1772989592700000000,0
MappedFileStorage.totalBytesMapped,1772989532744000000,1772989592700000000,185860096
FilePageCache.totalPageLoadsUs,1772989532744000000,1772989592700000000,0
DirectByteBufferAllocator.misses,1772989532744000000,1772989592700000000,0
FilePageCache.maxCacheSizeInBytes,1772989532744000000,1772989592700000000,446709760
StreamlinedBlobStorage.recordsAllocated,1772989532744000000,1772989592700000000,0
MappedFileStorage.storages,1772989532744000000,1772989592700000000,12
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772989532744000000,1772989592700000000,0
StorageLockContext.competingThreads.avg,1772989532744000000,1772989592700000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1772989532744000000,1772989592700000000,50788
StorageLockContext.competingThreads.max,1772989532744000000,1772989592700000000,0
FilePageCache.disposedBuffers,1772989532744000000,1772989592700000000,0
DirectByteBufferAllocator.disposed,1772989532744000000,1772989592700000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772989532744000000,1772989592700000000,446709760
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772989532744000000,1772989592700000000,0
FilePageCache.capacityInBytes,1772989532744000000,1772989592700000000,629145600
FilePageCache.pageLoads,1772989532744000000,1772989592700000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772989532744000000,1772989592700000000,0
FilePageCache.totalPageDisposalsUs,1772989532744000000,1772989592700000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1772989532744000000,1772989592700000000,0
MappedFileStorage.totalPagesMapped,1772989532744000000,1772989592700000000,12
DirectByteBufferAllocator.reclaimed,1772989532744000000,1772989592700000000,0
StreamlinedBlobStorage.recordsRelocated,1772989532744000000,1772989592700000000,0
FilePageCache.pageHits,1772989532744000000,1772989592700000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772989532744000000,1772989592700000000,0
jps.artifact.entities.serializer.load.entities.ms,1772989532744000000,1772989592700000000,0
workspaceModel.do.save.caches.ms,1772989532744000000,1772989592700000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772989532744000000,1772989592700000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772989532744000000,1772989592700000000,0
jps.reload.project.entities.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772989532744000000,1772989592700000000,0
workspaceModel.global.updates.ms,1772989532744000000,1772989592700000000,0
jps.project.serializers.save.ms,1772989532744000000,1772989592700000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772989532744000000,1772989592700000000,0
workspaceModel.orphan.listener.update.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772989532744000000,1772989592700000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772989532744000000,1772989592700000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772989532744000000,1772989592700000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772989532744000000,1772989592700000000,0
jps.load.project.to.empty.storage.ms,1772989532744000000,1772989592700000000,0
jps.global.get.libraries.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.entities.ms,1772989532744000000,1772989592700000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772989532744000000,1772989592700000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772989532744000000,1772989592700000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772989532744000000,1772989592700000000,0
