# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.cache.totalCacheAccesses,1772988926773000000,1772988984560000000,16462
Indexing.writer_1.totalTimeSpentWritingMs,1772988926773000000,1772988984560000000,0
Indexes.allKeys.lookups,1772988926773000000,1772988984560000000,0
Indexes.stubs.lookupDuration90PMs,1772988926773000000,1772988984560000000,5.0
Indexes.entries.lookups,1772988926773000000,1772988984560000000,1243
Indexes.allKeys.lookupDurationAvgMs,1772988926773000000,1772988984560000000,0.0
Indexing.writesQueuedAvg,1772988926773000000,1772988984560000000,0.0
Indexes.entries.lookupDuration90PMs,1772988926773000000,1772988984560000000,4.0
Indexing.cache.totalCacheEvicted,1772988926773000000,1772988984560000000,4415
Indexing.writer_3.totalTimeSpentWritingMs,1772988926773000000,1772988984560000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1772988926773000000,1772988984560000000,0
Indexing.writesQueuedMin,1772988926773000000,1772988984560000000,0
Indexes.entries.lookupDurationAvgMs,1772988926773000000,1772988984560000000,1.3437001594896332
Indexes.allKeys.lookupDuration90PMs,1772988926773000000,1772988984560000000,0.0
Indexes.stubs.lookupDurationAvgMs,1772988926773000000,1772988984560000000,2.322758620689655
Indexes.stubs.lookups,1772988926773000000,1772988984560000000,3610
Indexes.allKeys.lookupDurationMaxMs,1772988926773000000,1772988984560000000,0.0
Indexing.cache.totalCacheMisses,1772988926773000000,1772988984560000000,4415
Indexing.totalTimeIndexersSleptMs,1772988926773000000,1772988984560000000,0
Indexes.stubs.lookupDurationMaxMs,1772988926773000000,1772988984560000000,303.0
Indexing.writer_0.totalTimeSpentWritingMs,1772988926773000000,1772988984560000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772988926773000000,1772988984560000000,10
workspaceModel.cachedValue.from.cache.count,1772988926773000000,1772988984560000000,87
workspaceModel.update.unloaded.entities.ms,1772988926773000000,1772988984560000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772988926773000000,1772988984560000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772988926773000000,1772988984560000000,50
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772988926773000000,1772988984560000000,0
workspaceModel.on.before.changed.ms,1772988926773000000,1772988984560000000,154
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772988926773000000,1772988984560000000,2632
workspaceModel.updates.ms,1772988926773000000,1772988984560000000,598
workspaceModel.cachedValue.calculated.count,1772988926773000000,1772988984560000000,11
workspaceModel.updates.precise.ms,1772988926773000000,1772988984560000000,102
workspaceModel.loading.from.cache.ms,1772988926773000000,1772988984560000000,898
workspaceModel.workspaceFileIndexData.instances.count,1772988926773000000,1772988984560000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772988926773000000,1772988984560000000,523
workspaceModel.cachedValue.clear.count,1772988926773000000,1772988984560000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772988926773000000,1772988984560000000,135
workspaceModel.collect.changes.ms,1772988926773000000,1772988984560000000,0
workspaceModel.updates.count,1772988926773000000,1772988984560000000,3
workspaceModel.cachedValueWithParameters.calculated.count,1772988926773000000,1772988984560000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772988926773000000,1772988984560000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772988926773000000,1772988984560000000,1
workspaceModel.replace.project.model.ms,1772988926773000000,1772988984560000000,0
workspaceModel.to.snapshot.ms,1772988926773000000,1772988984560000000,4
workspaceModel.cachedValueWithParameters.from.cache.count,1772988926773000000,1772988984560000000,0
workspaceModel.check.recursive.update.ms,1772988926773000000,1772988984560000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1772988926773000000,1772988984560000000,20
workspaceModel.init.bridges.ms,1772988926773000000,1772988984560000000,7
workspaceModel.cachedValue.total.get.count,1772988926773000000,1772988984560000000,98
workspaceModel.on.changed.ms,1772988926773000000,1772988984560000000,322
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772988926773000000,1772988984560000000,0
workspaceModel.full.replace.project.model.ms,1772988926773000000,1772988984560000000,11
workspaceModel.pre.handlers.ms,1772988926773000000,1772988984560000000,1
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772988926773000000,1772988984560000000,256
workspaceModel.initializing.ms,1772988926773000000,1772988984560000000,7
workspaceModel.loading.total.ms,1772988926773000000,1772988984560000000,945
workspaceModel.workspaceFileIndexData.markDirty.ms,1772988926773000000,1772988984560000000,0
VFS.invertedFileNameIndex.requests,1772988926773000000,1772988984560000000,8
VFS.fileChildByName,1772988926773000000,1772988984560000000,8781
VFS.folderCaseSensitivityReads,1772988926773000000,1772988984560000000,0
VFS.fileByIdCache.hits,1772988926773000000,1772988984560000000,0
VFS.fileByIdCache.misses,1772988926773000000,1772988984560000000,1664
DiskQueryRelay.tasksRequested,1772988926773000000,1772988984560000000,9161
parser.JAVA.size.bytes,1772988926773000000,1772988984560000000,231053
DiskQueryRelay.tasksExecuted,1772988926773000000,1772988984560000000,3368
DiskQueryRelay.taskExecutionTotalTimeUs,1772988926773000000,1772988984560000000,1950382
parser.JAVA.time.ns,1772988926773000000,1772988984560000000,395760974
lexer.JAVA.time.ns,1772988926773000000,1772988984560000000,39310992
writeAction.median.wait.ms,1772988926773000000,1772988984560000000,0
writeAction.count,1772988926773000000,1772988984560000000,11
DiskQueryRelay.taskWaitingTotalTimeUs,1772988926773000000,1772988984560000000,6708564
writeAction.wait.ms,1772988926773000000,1772988984560000000,82
writeAction.max.wait.ms,1772988926773000000,1772988984560000000,51
lexer.JAVA.size.bytes,1772988926773000000,1772988984560000000,229427
cacheStateStorage.get.counter,1772988926773000000,1772988984560000000,23
cacheStateStorage.set.duration,1772988926773000000,1772988984560000000,63
cacheStateStorage.get.duration,1772988926773000000,1772988984560000000,309
cacheStateStorage.set.counter,1772988926773000000,1772988984560000000,3
DirectByteBufferAllocator.disposed,1772988926773000000,1772988984560000000,437
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772988926773000000,1772988984560000000,41959424
StorageLockContext.competingThreads.max,1772988926773000000,1772988984560000000,6
MappedFileStorage.totalPagesMapped,1772988926773000000,1772988984560000000,0
StorageLockContext.competingThreads.90P,1772988926773000000,1772988984560000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772988926773000000,1772988984560000000,0
FilePageCache.uncachedFileAccess,1772988926773000000,1772988984560000000,358
MappedFileStorage.storages,1772988926773000000,1772988984560000000,0
FilePageCache.totalPageLoadsUs,1772988926773000000,1772988984560000000,2251609
DirectByteBufferAllocator.hits,1772988926773000000,1772988984560000000,3
FilePageCache.pageHits,1772988926773000000,1772988984560000000,18
MappedFileStorage.totalBytesMapped,1772988926773000000,1772988984560000000,0
DirectByteBufferAllocator.reclaimed,1772988926773000000,1772988984560000000,45
FilePageCache.totalPageDisposalsUs,1772988926773000000,1772988984560000000,6988
FilePageCache.pageLoadsAboveSizeThreshold,1772988926773000000,1772988984560000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1772988926773000000,1772988984560000000,34877
FilePageCache.capacityInBytes,1772988926773000000,1772988984560000000,629145600
StorageLockContext.competingThreads.avg,1772988926773000000,1772988984560000000,0.14678899082568808
DirectByteBufferAllocator.misses,1772988926773000000,1772988984560000000,437
FilePageCache.pageLoads,1772988926773000000,1772988984560000000,440
FilePageCache.maxCacheSizeInBytes,1772988926773000000,1772988984560000000,456146944
FilePageCache.maxRegisteredFiles,1772988926773000000,1772988984560000000,1025
FileChannelInterruptsRetryer.totalRetriedAttempts,1772988926773000000,1772988984560000000,0
FilePageCache.disposedBuffers,1772988926773000000,1772988984560000000,440
FilePageCache.pageFastCacheHits,1772988926773000000,1772988984560000000,11416
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772988926773000000,1772988984560000000,4
jps.save.changed.project.entities.ms,1772988926773000000,1772988984560000000,7
workspaceModel.global.apply.state.to.project.builder.ms,1772988926773000000,1772988984560000000,13
workspaceModel.load.cache.metadata.from.file.ms,1772988926773000000,1772988984560000000,70
workspaceModel.moduleBridge.facet.initialization.ms,1772988926773000000,1772988984560000000,125
workspaceModel.mutableEntityStorage.modify.entity.ms,1772988926773000000,1772988984560000000,5
jps.library.entities.serializer.load.entities.ms,1772988926773000000,1772988984560000000,6
workspaceModel.mutableEntityStorage.collect.changes.ms,1772988926773000000,1772988984560000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1772988926773000000,1772988984560000000,1080
jps.facet.change.listener.init.bridge.ms,1772988926773000000,1772988984560000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1772988926773000000,1772988984560000000,24
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772988926773000000,1772988984560000000,2
workspaceModel.sync.entities.ms,1772988926773000000,1772988984560000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772988926773000000,1772988984560000000,0
jps.global.get.library.by.name.ms,1772988926773000000,1772988984560000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772988926773000000,1772988984560000000,0
workspaceModel.load.cache.from.file.ms,1772988926773000000,1772988984560000000,901
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772988926773000000,1772988984560000000,81
jps.app.storage.content.reader.load.component.ms,1772988926773000000,1772988984560000000,27
workspaceModel.mutableEntityStorage.add.entity.ms,1772988926773000000,1772988984560000000,86
workspaceModel.orphan.listener.update.ms,1772988926773000000,1772988984560000000,5
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772988926773000000,1772988984560000000,0
jps.artifact.entities.serializer.save.entities.ms,1772988926773000000,1772988984560000000,0
workspaceModel.global.updates.count,1772988926773000000,1772988984560000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772988926773000000,1772988984560000000,22
jps.artifact.entities.serializer.load.entities.ms,1772988926773000000,1772988984560000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772988926773000000,1772988984560000000,0
workspaceModel.save.cache.to.file.ms,1772988926773000000,1772988984560000000,202
workspaceModel.moduleBridge.update.option.ms,1772988926773000000,1772988984560000000,0
jps.storage.jps.conf.reader.load.component.ms,1772988926773000000,1772988984560000000,10
workspaceModel.mutableEntityStorage.entities.ms,1772988926773000000,1772988984560000000,0
jps.global.initialize.library.bridges.ms,1772988926773000000,1772988984560000000,1
jps.load.initial.state.ms,1772988926773000000,1772988984560000000,54
jps.module.iml.entities.serializer.save.entities.ms,1772988926773000000,1772988984560000000,0
jps.global.get.libraries.ms,1772988926773000000,1772988984560000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1772988926773000000,1772988984560000000,2
jps.global.handle.changed.events.ms,1772988926773000000,1772988984560000000,0
jps.project.serializers.save.ms,1772988926773000000,1772988984560000000,5
jps.global.handle.before.change.events.ms,1772988926773000000,1772988984560000000,0
jps.apply.loaded.storage.ms,1772988926773000000,1772988984560000000,592
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772988926773000000,1772988984560000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772988926773000000,1772988984560000000,0
jps.app.storage.content.writer.save.component.ms,1772988926773000000,1772988984560000000,83
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772988926773000000,1772988984560000000,295
workspaceModel.moduleManagerBridge.load.module.ms,1772988926773000000,1772988984560000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772988926773000000,1772988984560000000,24
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772988926773000000,1772988984560000000,9
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772988926773000000,1772988984560000000,2
jps.project.serializers.load.ms,1772988926773000000,1772988984560000000,237
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772988926773000000,1772988984560000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772988926773000000,1772988984560000000,0
jps.load.project.to.empty.storage.ms,1772988926773000000,1772988984560000000,480
jps.facet.change.listener.before.change.events.ms,1772988926773000000,1772988984560000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772988926773000000,1772988984560000000,1296
jps.reload.project.entities.ms,1772988926773000000,1772988984560000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772988926773000000,1772988984560000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772988926773000000,1772988984560000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772988926773000000,1772988984560000000,0
workspaceModel.mutableEntityStorage.instances.count,1772988926773000000,1772988984560000000,28
workspaceModel.moduleBridge.before.changed.ms,1772988926773000000,1772988984560000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772988926773000000,1772988984560000000,9
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772988926773000000,1772988984560000000,16
workspaceModel.global.apply.state.to.project.ms,1772988926773000000,1772988984560000000,569
jps.facet.change.listener.process.change.events.ms,1772988926773000000,1772988984560000000,7
workspaceModel.global.updates.ms,1772988926773000000,1772988984560000000,12
workspaceModel.moduleManagerBridge.newModule.ms,1772988926773000000,1772988984560000000,0
jps.global.get.library.ms,1772988926773000000,1772988984560000000,0
workspaceModel.do.save.caches.ms,1772988926773000000,1772988984560000000,222
jps.library.entities.serializer.save.entities.ms,1772988926773000000,1772988984560000000,0
jps.save.global.entities.ms,1772988926773000000,1772988984560000000,138
jps.module.iml.entities.serializer.load.entities.ms,1772988926773000000,1772988984560000000,192
JVM.totalTimeToSafepointsMs,1772988926773000000,1772988984560000000,157
OS.loadAverage,1772988926773000000,1772988984560000000,8.65576171875
JVM.totalTimeAtSafepointsMs,1772988926773000000,1772988984560000000,2192
MEM.ramMinusFileMappingsBytes,1772988926773000000,1772988984560000000,1039638528
JVM.totalSafepointCount,1772988926773000000,1772988984560000000,195
JVM.GC.collectionTimesMs,1772988926773000000,1772988984560000000,2117
JVM.totalDirectByteBuffersBytes,1772988926773000000,1772988984560000000,6901803
MEM.ramBytes,1772988926773000000,1772988984560000000,1374175232
JVM.newThreadsCount,1772988926773000000,1772988984560000000,142
JVM.totalBytesAllocated,1772988926773000000,1772988984560000000,3440373672
JVM.maxThreadCount,1772988926773000000,1772988984560000000,132
JVM.committedHeapBytes,1772988926773000000,1772988984560000000,513802240
MEM.ramPlusSwapMinusFileMappingsBytes,1772988926773000000,1772988984560000000,1143803904
JVM.usedNativeBytes,1772988926773000000,1772988984560000000,415025760
JVM.maxHeapBytes,1772988926773000000,1772988984560000000,2147483648
JVM.totalCpuTimeMs,1772988926773000000,1772988984560000000,172820
JVM.GC.collections,1772988926773000000,1772988984560000000,48
JVM.threadCount,1772988926773000000,1772988984560000000,127
JVM.usedHeapBytes,1772988926773000000,1772988984560000000,310253624
MEM.fileMappingsRamBytes,1772988926773000000,1772988984560000000,334450688
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772988926773000000,1772988984560000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772988926773000000,1772988984560000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772988926773000000,1772988984560000000,0
compiler.ArtifactManagerBridge.commit.ms,1772988926773000000,1772988984560000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772988926773000000,1772988984560000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772988926773000000,1772988984560000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772988926773000000,1772988984560000000,0
